LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
3394848306,01/22/2021,1084,PPS,INDUSTRIAL INSULATION INC.,1990 FRANK AVE,FAIRBANKS,AK,99701,04/08/2022,Paid in Full,60,100,301752.5,301752.5,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,Y,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701,AK-,16.0,238190,Unanswered,Unknown/NotStated,1.0,301746.5,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,,305191.65,03/22/2022
8858477003,04/09/2020,1084,PPP,"AT&S, INC.",1883 FOX AVENUE,FAIRBANKS,AK,99701-2725,12/17/2020,Paid in Full,24,100,263652.0,263652.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-2725,AK-,18.0,326150,Unanswered,Unknown/NotStated,,263652.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,,265095.72,02/16/2021
6305807007,04/06/2020,1084,PPP,"RICHMOND AND QUINN, A PROFESSIONAL CORPORATION","360 K Street, Suite 200",ANCHORAGE,AK,99501-2014,12/17/2020,Paid in Full,24,100,242329.69,242329.69,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-2014,AK-,18.0,541110,Unanswered,Unknown/NotStated,,242329.69,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,243757.11,11/19/2020
5945587409,05/13/2020,1084,PPP,ALASKA HUMANITIES FORUM,421 W 1ST AVE SUITE 200,ANCHORAGE,AK,99501,06/22/2021,Paid in Full,24,100,235910.92,235910.92,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-0999,AK-,16.0,813319,Unanswered,Unknown/NotStated,,235910.92,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,238263.57,05/18/2021
4593317007,04/03/2020,1084,PPP,SIMARD AUTOMOTIVE INC.,5200 AERONCA AVE,FAIRBANKS,AK,99709-4503,03/18/2021,Paid in Full,24,100,153000.0,216000.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99709-4503,AK-,18.0,811111,Unanswered,Not Hispanic or Latino,,216000.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,217852.27,02/24/2021
4785677004,04/04/2020,1084,PPP,"SUPPORT VESSELS OF ALASKA, INC.","1067 Ocean Drive, Ste. B",HOMER,AK,99603-7960,05/22/2021,Paid in Full,24,100,212900.0,212900.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,HOMER,KENAI PENINSULA,AK,99603-7960,AK-,12.0,488390,Unanswered,Not Hispanic or Latino,,212900.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Veteran,,214982.34,04/09/2021
4958077000,04/04/2020,1084,PPP,"ALLEN MARINE TOURS, INC.",1512 Sawmill Creek Rd,SITKA,AK,99835-9704,07/20/2021,Paid in Full,24,100,3600000.0,3554703.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,SITKA,SITKA,AK,99835-9704,AK-,170.0,561520,Unanswered,Not Hispanic or Latino,,3554703.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,3595314.26,06/11/2021
4526777005,04/03/2020,1084,PPP,CNR ENTERPRISE LLC,275 BENTLEY TRUST RD,FAIRBANKS,AK,99701-1712,08/20/2021,Paid in Full,24,100,192700.0,232002.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-1712,AK-,35.0,722511,White,Not Hispanic or Latino,,232002.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,234983.07,07/26/2021
1083957301,04/28/2020,1084,PPP,"NORTHSTAR EXCAVATION AND ASPHALT, INC",1150 S Colony Way Ste 3 PMB 574,PALMER,AK,99645-1112,02/23/2021,Paid in Full,24,100,197145.0,197145.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,PALMER,MATANUSKA SUSITNA,AK,99645-1112,AK-,12.0,238990,Unanswered,Unknown/NotStated,,197145.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,,198511.51,01/20/2021
4522508407,02/06/2021,1084,PPS,ALASKA SEA PACK INC,1020 M St,Anchorage,AK,99501-3317,04/08/2022,Paid in Full,60,100,195464.7,195464.7,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-3317,AK-,17.0,424460,Unanswered,Unknown/NotStated,1.0,195459.7,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,197515.74,03/01/2022
9784767204,04/28/2020,1084,PPP,"GLOBAL EQUIPMENT SERVICES, INC",PO Box 10770,Fairbanks,AK,99710,12/17/2020,Paid in Full,24,100,191872.72,191872.72,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,Y,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99710-0001,AK-,10.0,811219,Unanswered,Unknown/NotStated,,191872.72,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,192861.0,11/12/2020
6142177002,04/06/2020,1084,PPP,EAGLE ENTERPRISES INC,4305 OLD INTL AIRPORT RD,ANCHORAGE,AK,99502-0902,01/16/2021,Paid in Full,24,100,172100.0,172100.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99502-0902,AK-,11.0,423990,Unanswered,Unknown/NotStated,,172100.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,172749.1,11/10/2020
8401248403,02/13/2021,1084,PPS,ACSA/ASDN EDUCATION SERVICES,234 Gold St,Juneau,AK,99801-1211,01/08/2022,Paid in Full,60,100,168837.0,168837.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,Juneau,JUNEAU,AK,99801-1211,AK-,8.0,611710,Unanswered,Unknown/NotStated,1.0,168831.0,,,,,,Non-Profit Organization,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Unanswered,Y,170266.33,12/29/2021
4718587001,04/04/2020,1084,PPP,"KATCH A MAC, INC.",10447 Kenai Spur highway,KENAI,AK,99611-7812,01/16/2021,Paid in Full,24,100,548000.0,548000.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,KENAI,KENAI PENINSULA,AK,99611-7812,AK-,119.0,722513,White,Not Hispanic or Latino,,548000.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,551483.18,12/09/2020
8961128302,01/30/2021,1084,PPS,KETCHIKAN HOSPITALITY INC.,326 Front St,Ketchikan,AK,99901-6418,03/10/2022,Paid in Full,60,100,481288.5,481288.5,0.0,Wyndham Hotels and Resorts® ,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,Ketchikan,KETCHIKAN GATEWAY,AK,99901-6418,AK-,31.0,722410,Unanswered,Not Hispanic or Latino,1.0,481283.5,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,486061.83,02/01/2022
4918847001,04/04/2020,1084,PPP,ALASKA CHRISTIAN COLLEGE,35109 ROYAL PL,SOLDOTNA,AK,99669-9755,09/28/2021,Paid in Full,24,100,386600.0,386600.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,SOLDOTNA,KENAI PENINSULA,AK,99669-9755,AK-,46.0,611310,Unanswered,Unknown/NotStated,,386600.0,,,,,,Non-Profit Organization,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,Y,391864.12,08/31/2021
1788807302,04/28/2020,1084,PPP,COLLINS CONSTRUCTION COMPANY INC.,1075 S Check St Stuite 104,WASILLA,AK,99654-8067,06/18/2021,Paid in Full,24,100,234047.5,234047.5,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,WASILLA,MATANUSKA SUSITNA,AK,99654-8067,AK-,8.0,236220,Unanswered,Unknown/NotStated,,234047.5,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,236484.16,05/21/2021
6958507106,04/14/2020,1084,PPP,"SATEO, INC.",129 WEST 53RD AVE,ANCHORAGE,AK,99518-1602,12/17/2020,Paid in Full,24,100,1034659.05,1034659.05,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-1602,AK-,83.0,517410,Unanswered,Not Hispanic or Latino,,1034659.05,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,1040583.54,11/19/2020
3512898508,02/24/2021,1084,PPS,VANNOY ELECTRIC LLC,5007 W Reliance Rd,Wasilla,AK,99623-9525,12/10/2021,Paid in Full,60,100,930660.0,930660.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,Wasilla,MATANUSKA SUSITNA,AK,99623-9525,AK-,57.0,238210,Unanswered,Not Hispanic or Latino,,930660.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,937391.35,11/16/2021
8873297006,04/09/2020,1084,PPP,"TAILWIND, INC",2 marine way ste 106,JUNEAU,AK,99801-1232,09/25/2021,Paid in Full,24,100,429045.0,552527.5,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,JUNEAU,JUNEAU,AK,99801-1232,AK-,44.0,722511,Unanswered,Not Hispanic or Latino,,552527.5,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Unanswered,,559657.38,08/11/2021
1660597301,04/28/2020,1084,PPP,ANCHORAGE CLEEK CORPORATION,3651 O'MALLEY RD,ANCHORAGE,AK,99507-4266,06/19/2021,Paid in Full,24,100,485292.0,485292.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99507-4266,AK-,65.0,713910,Unanswered,Unknown/NotStated,,485292.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,490025.26,05/11/2021
5201837006,04/05/2020,1084,PPP,FIRE ISLAND RUSTIC BAKESHOP,160 W 91ST AVE Ste A,ANCHORAGE,AK,99515-1901,03/18/2021,Paid in Full,24,100,309750.0,309750.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99515-1901,AK-,36.0,311811,White,Not Hispanic or Latino,,309750.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,312321.35,02/18/2021
2391467205,04/16/2020,1084,PPP,EXCELLENCE IN HEALTH CHIROPRAC,2008 E Northern Lights Blvd,ANCHORAGE,AK,99508-4101,03/19/2021,Paid in Full,24,100,216602.5,216602.5,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-4101,AK-,19.0,621310,Unanswered,Unknown/NotStated,,216602.5,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,218382.79,02/19/2021
7664617005,04/07/2020,1084,PPP,"ALASKA CHILDREN'S EYE AND STRABISMUS, LLC",3500 Latouche St Ste 280,ANCHORAGE,AK,99508-4209,06/22/2021,Paid in Full,24,100,209155.0,209155.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-4209,AK-,13.0,621111,Unanswered,Unknown/NotStated,,209155.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,211332.5,05/06/2021
7538757000,04/07/2020,1084,PPP,"HUGHES WHITE COLBO WILCOX & TERVOOREN, LLC","1029 W 3RD AVE, SUITE 110",ANCHORAGE,AK,99501-1944,01/16/2021,Paid in Full,24,100,204626.17,204626.17,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-1944,AK-,14.0,541110,Unanswered,Unknown/NotStated,,204626.17,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,205926.81,12/10/2020
7623267000,04/07/2020,1084,PPP,"CORNERSTONE GENERAL CONTRACTORS, INC.",4040 B Street Suite 200,ANCHORAGE,AK,99503-5900,07/20/2021,Paid in Full,24,100,997894.27,997894.27,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-5900,AK-,38.0,236220,Unanswered,Unknown/NotStated,,997894.27,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1009540.93,06/17/2021
7606488404,02/12/2021,1084,PPS,B C EXCAVATING LLC,2251 Cinnabar Loop,Anchorage,AK,99507-3139,12/10/2021,Paid in Full,60,100,539992.5,539992.5,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99507-3139,AK-,20.0,238910,White,Not Hispanic or Latino,1.0,539987.5,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,544105.32,11/26/2021
4548338903,04/29/2021,1084,PPS,NORTHSTAR EXCAVATION AND ASPHALT INC.,1250 N Little Brook Ln,Palmer,AK,99645-8931,05/07/2022,Paid in Full,60,100,297593.92,297593.92,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,Palmer,MATANUSKA SUSITNA,AK,99645-8931,AK-,15.0,236220,Unanswered,Unknown/NotStated,1.0,297591.92,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,,300496.48,04/27/2022
8363537006,04/08/2020,1084,PPP,"DOOR TECH, LLC",5768 E GERSHMEL LOOP,PALMER,AK,99645-8498,12/17/2020,Paid in Full,24,100,242642.12,215930.29,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,PALMER,MATANUSKA SUSITNA,AK,99645-8498,AK-,13.0,238290,Unanswered,Unknown/NotStated,,215930.29,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,217137.13,11/12/2020
4605797009,04/04/2020,1084,PPP,"FULLFORD ELECTRIC, INC.",303 E VAN HORN RD,FAIRBANKS,AK,99701-7625,07/20/2021,Paid in Full,24,100,2599900.0,3425709.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-7625,AK-,82.0,238210,Unanswered,Unknown/NotStated,,3425709.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,,3464752.7,06/11/2021
2524238501,02/20/2021,1084,PPS,ALCAN ELECTRICAL AND ENGINEERING INC,6670 Arctic Spur Rd,Anchorage,AK,99518-1548,10/13/2021,Paid in Full,60,100,2000000.0,2000000.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-1548,AK-,92.0,238210,Unanswered,Unknown/NotStated,1.0,1999998.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,2011342.47,09/20/2021
8577937003,04/08/2020,1084,PPP,"CONSTRUCTION MACHINERY INDUSTRIAL, LLC",5400 HOMER DR,ANCHORAGE,AK,99518-1441,02/20/2021,Paid in Full,24,100,1763652.0,1763652.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-1441,AK-,99.0,423810,Unanswered,Unknown/NotStated,,1763652.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1777181.39,01/20/2021
8480477806,06/05/2020,1084,PPP,AVALON DEVELOPMENT CORPORATION,130 Goldstream Road,FAIRBANKS,AK,99712-1005,10/13/2021,Paid in Full,24,100,453873.65,453873.65,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99712-1005,AK-,25.0,213115,Unanswered,Unknown/NotStated,,453873.65,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,113810.52,09/07/2021
4680157201,04/27/2020,1084,PPP,TESLA ELECTRIC LLC,1760 ABBOTT RD,ANCHORAGE,AK,99507,01/16/2021,Paid in Full,24,100,256402.0,256402.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99507-0001,AK-,20.0,238210,Unanswered,Hispanic or Latino,,256402.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,258066.86,12/31/2020
9476727103,04/15/2020,1084,PPP,"JJC ENTERPRISES, INC.",2019 Black Spruce Dr,DILLINGHAM,AK,99576-1234,06/22/2021,Paid in Full,24,100,233437.0,233437.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,DILLINGHAM,DILLINGHAM,AK,99576-1234,AK-,7.0,212321,Unanswered,Unknown/NotStated,,233437.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,235963.24,05/21/2021
3200828303,01/21/2021,1084,PPS,THE SOURDOUGH MERCANTILE INC.,5000 W Intl Airport Rd,Anchorage,AK,99502-0913,11/06/2021,Paid in Full,60,100,220000.0,220000.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99502-0913,AK-,32.0,453220,Unanswered,Not Hispanic or Latino,1.0,219994.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,221633.42,10/27/2021
5030577005,04/04/2020,1084,PPP,FRONTLINE CONSTRUCTION LLC,4400 MANYTELL AVE,ANCHORAGE,AK,99516-4170,03/19/2021,Paid in Full,24,100,214000.0,214000.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99516-4170,AK-,12.0,236115,Unanswered,Unknown/NotStated,,214000.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,215200.28,02/12/2021
7055118009,06/30/2020,1084,PPP,LADY ELIAS LLC,151 Okemo,Girdwood,AK,99587,02/10/2022,Paid in Full,60,100,139297.0,167368.18,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Girdwood,ANCHORAGE,AK,99587-0001,AK-,15.0,114111,Unanswered,Unknown/NotStated,,167368.18,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,169666.01,01/04/2022
9162328301,01/30/2021,1084,PPS,FIVE STAR OILFIELD SERVICES LLC,6407 Brayton Dr Ste 204,Anchorage,AK,99507-2149,02/10/2022,Paid in Full,60,100,610177.0,610177.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99507-2149,AK-,25.0,541618,Unanswered,Not Hispanic or Latino,1.0,610171.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,615844.12,01/11/2022
3747438504,02/24/2021,1084,PPS,PRL LOGISTICS INC,6510 Fox Run Way,Anchorage,AK,99502-1917,12/10/2021,Paid in Full,60,100,579120.0,579120.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99502-1917,AK-,30.0,541614,Unanswered,Not Hispanic or Latino,1.0,579115.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,583356.3,11/22/2021
7679587001,04/08/2020,1084,PPP,H.V.A.C. LLC,1528 Richardson Hwy,NORTH POLE,AK,99705-5967,12/17/2020,Paid in Full,24,100,495485.0,495485.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,NORTH POLE,FAIRBANKS NORTH STAR,AK,99705-5967,AK-,30.0,238220,Unanswered,Unknown/NotStated,,495485.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,498118.54,11/03/2020
4083528508,02/25/2021,1084,PPS,DENALI INDUSTRIAL SUPPLY INC.,1499 Van Horn Rd,Fairbanks,AK,99701-7421,01/08/2022,Paid in Full,60,100,488060.46,488060.46,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,Y,N,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99701-7421,AK-,44.0,444130,White,Not Hispanic or Latino,1.0,488054.46,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Unanswered,,491804.49,12/06/2021
3481748407,02/05/2021,1084,PPS,ALISON'S RELOCATIONS INC.,310 E 1st Ave,Anchorage,AK,99501-1644,11/06/2021,Paid in Full,60,100,304342.1,304342.1,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-1644,AK-,22.0,484210,Unanswered,Unknown/NotStated,1.0,304337.1,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,306468.33,10/25/2021
5523528300,01/25/2021,1084,PPS,"HERITAGE NORTHWEST, INC.",538 W Willoughby Ave,Juneau,AK,99801-1730,09/25/2021,Paid in Full,60,100,285721.22,285721.22,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,Juneau,JUNEAU,AK,99801-1730,AK-,53.0,311920,Unanswered,Not Hispanic or Latino,1.0,285718.22,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,287286.82,08/23/2021
6721258406,02/10/2021,1084,PPS,CHUN LLC,3337 Fairbanks St,Anchorage,AK,99503-4145,08/06/2022,Paid in Full,60,100,283838.55,283838.55,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-4145,AK-,37.0,722511,Asian,Not Hispanic or Latino,1.0,283833.55,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,287820.07,07/14/2022
5342987009,04/05/2020,1084,PPP,"ALASKA EARTH SCIENCES, INC.",11401 OLIVE LN,ANCHORAGE,AK,99515-3012,10/13/2021,Paid in Full,24,100,252500.0,252500.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99515-3012,AK-,12.0,541330,Unanswered,Unknown/NotStated,,252500.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,,255896.64,09/01/2021
4589867005,04/03/2020,1084,PPP,"GOETHE, LLC",1243 OLD STEESE HWY,FAIRBANKS,AK,99701-3141,01/16/2021,Paid in Full,24,100,213800.0,250800.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99701-3141,AK-,44.0,722511,Unanswered,Hispanic or Latino,,250800.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,252215.66,02/12/2021
4912208308,01/23/2021,1084,PPS,MANTECH MECHANICAL INC,7401 Arctic Blvd,Anchorage,AK,99518-2581,03/10/2022,Paid in Full,60,100,250000.0,250000.0,0.0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-2581,AK-,13.0,238220,Unanswered,Unknown/NotStated,,249999.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,252602.74,02/17/2022
