Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Wanted Old Motorcycles Good Bad or Ugly, Oct 24, &excats=134-40&min_price=1000000&max_price=2000000, Maine, Maine, For Sale-Wanted, Wanted, https://maine.craigslist.org/wan/d/columbia-falls-wanted-old-motorcycles/6993816198.html,Want,2019-10-24,US,2019-11-21
** I BUY => NEW or USED <= iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC, Oct 24, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-new-or-used-iphone-11-pro-xr/7005956628.html,,2019-10-24,US,2019-11-21
SRT4 ACR $1 MILLION DOLLARS, Oct 24, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Houston, For Sale-Wanted, Cars And by Dealer, https://houston.craigslist.org/ctd/d/houston-srt4-acr-1-million-dollars/7006309751.html,,2019-10-24,US,2019-11-21
****Metal wanted****, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7005207614.html,Want,2019-10-23,US,2019-11-21
****Metal wanted****, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7005207719.html,Want,2019-10-23,US,2019-11-21
CASH CASH CASH -IPHONE BUYERS!!!-CASH CASH CASH. SAMSUNG APPLE WATCH, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-cash-cash-cash-iphone/7005754092.html,,2019-10-23,US,2019-11-21
IPHONES - SAMSUNGS - IPADS !! WE BUY THEM!!, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-iphones-samsungs-ipads-we/7005506790.html,,2019-10-23,US,2019-11-21
Freedom flag/military burial flag., Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, California, Palm Springs, For Sale-Wanted, Antique By Owner, https://palmsprings.craigslist.org/atq/d/indio-freedom-flag-military-burial-flag/7005689627.html,,2019-10-23,US,2019-11-21
Buying Rolex Watches broken or old wanted, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Jacksonville, For Sale-Wanted, Jewelry, https://jacksonville.craigslist.org/jwl/d/jacksonville-buying-rolex-watches/7003224211.html,Want,2019-10-23,US,2019-11-21
Will move your items, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Kansas City, For Sale-Wanted, General, https://kansascity.craigslist.org/for/d/independence-will-move-your-items/7005467992.html,,2019-10-23,US,2019-11-21
Will mow your yard and snow removal, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Kansas City, For Sale-Wanted, Wanted, https://kansascity.craigslist.org/wan/d/independence-will-mow-your-yard-and/7005465307.html,,2019-10-23,US,2019-11-21
Purchase a Business, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, St Louis, For Sale-Wanted, Wanted, https://stlouis.craigslist.org/wan/d/saint-louis-purchase-business/7005256106.html,,2019-10-23,US,2019-11-21
Paintball pants and exalt marker case, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Eugene, For Sale-Wanted, Sporting Goods, https://eugene.craigslist.org/spo/d/eugene-paintball-pants-and-exalt-marker/7005696233.html,,2019-10-23,US,2019-11-21
VINYL WINDOWS, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Montana, Billings, For Sale-Wanted, General, https://billings.craigslist.org/for/d/billings-vinyl-windows/7005841293.html,,2019-10-23,US,2019-11-21
parts --Craftsman LT 1000, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Columbus, For Sale-Wanted, Farm and Garden, https://columbus.craigslist.org/grd/d/hilliard-parts-craftsman-lt-1000/6988248326.html,,2019-10-23,US,2019-11-21
Honda k20 k24 parts blocks heads k20z3 k24a2, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Phoenix, For Sale-Wanted, Auto Parts by Owner, https://phoenix.craigslist.org/evl/pts/d/tyro-honda-k20-k24-parts-blocks-heads/7005258156.html,,2019-10-23,US,2019-11-21
ISO EXPIRED license plates, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Richmond, For Sale-Wanted, Wanted, https://richmond.craigslist.org/wan/d/king-william-iso-expired-license-plates/7005633228.html,,2019-10-23,US,2019-11-21
** I BUY => NEW or USED <= iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC, Oct 23, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-new-or-used-iphone-11-pro-xr/7005224001.html,,2019-10-23,US,2019-11-21
****Metal wanted****, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7004442945.html,Want,2019-10-22,US,2019-11-21
-WE BUY X XS XS MAX 11 11 pro 11 pro max brand new and used, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-we-buy-xs-xs-max-pro-11-pro/7004598798.html,,2019-10-22,US,2019-11-21
Buying Baseball Football Basketball Cards  Comics  Coins and Knives, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, California, Redding, For Sale-Wanted, Wanted, https://redding.craigslist.org/wan/d/redding-buying-baseball-football/6985421191.html,,2019-10-22,US,2019-11-21
Wanted Baseball Football Basketball Cards  Comics  Coins & Knives $$, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, California, Redding, For Sale-Wanted, Collectibles, https://redding.craigslist.org/clt/d/redding-wanted-baseball-football/6984695019.html,Want,2019-10-22,US,2019-11-21
Buying Baseball Football Basketball Cards  Comics  Coins and Knives, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, California, Redding, For Sale-Wanted, Wanted, https://redding.craigslist.org/wan/d/redding-buying-baseball-football/6985419688.html,,2019-10-22,US,2019-11-21
Buying Baseball Football Basketball Cards  Comics  Coins  Knives $$, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, California, Redding, For Sale-Wanted, General, https://redding.craigslist.org/for/d/redding-buying-baseball-football/6984694463.html,,2019-10-22,US,2019-11-21
5% a year return on money, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Athens, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/atl/wan/d/athens-5-year-return-on-money/7005123482.html,,2019-10-22,US,2019-11-21
5% a year return on money, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/atl/wan/d/athens-5-year-return-on-money/7005123482.html,,2019-10-22,US,2019-11-21
196 ACRES   45 MILES WEST OF ST LOUIS, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, St Louis, For Sale-Wanted, Wanted, https://stlouis.craigslist.org/wan/d/truesdale-196-acres-45-miles-west-of-st/6985720843.html,,2019-10-22,US,2019-11-21
Camping Gear, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Roseburg, For Sale-Wanted, Sporting Goods, https://roseburg.craigslist.org/spo/d/wilbur-camping-gear/7004850252.html,,2019-10-22,US,2019-11-21
Wood turnings, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Salem, For Sale-Wanted, General, https://salem.craigslist.org/for/d/independence-wood-turnings/6993690219.html,,2019-10-22,US,2019-11-21
PRIVATE COLLECTOR PURCHASING ALL CLASSIC / MUSCLE AND EUROPEAN CARS., Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, New York, Long Island, For Sale-Wanted, Wanted, https://longisland.craigslist.org/wan/d/yaphank-private-collector-purchasing/6989983420.html,,2019-10-22,US,2019-11-21
SNOW PLOWING SERVICE SODUS/WILLIAMSON, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, New York, Rochester, For Sale-Wanted, Farm and Garden, https://rochester.craigslist.org/grd/d/sodus-snow-plowing-service-sodus/7004738726.html,,2019-10-22,US,2019-11-21
Tools, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, New York, Syracuse, For Sale-Wanted, Tools, https://syracuse.craigslist.org/tls/d/black-river-tools/7004832196.html,,2019-10-22,US,2019-11-21
A/C and Heat I install aftermarket Systems, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Tennessee, Jackson, For Sale-Wanted, Auto Parts by Owner, https://jacksontn.craigslist.org/pts/d/henderson-c-and-heat-install/7004704622.html,,2019-10-22,US,2019-11-21
Walkers four wheel with seat & two wheel standard se store for pricing, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Tulsa, For Sale-Wanted, Health And Beauty, https://tulsa.craigslist.org/had/d/tulsa-walkers-four-wheel-with-seat-two/7004768772.html,,2019-10-22,US,2019-11-21
Medical/ handicap equipment used, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Tulsa, For Sale-Wanted, Health And Beauty, https://tulsa.craigslist.org/had/d/tulsa-medical-handicap-equipment-used/7004766195.html,,2019-10-22,US,2019-11-21
** I BUY => NEW or USED <= iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC, Oct 22, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-new-or-used-iphone-11-pro-xr/7004489368.html,,2019-10-22,US,2019-11-21
$$$ Cash for Houses!! No Repairs No Commission NO HEADACHES!!!, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/philadelphia-cash-for-houses-no-repairs/7004367162.html,,2019-10-21,US,2019-11-21
Arnold Palmer bobble heads, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Pittsburgh, For Sale-Wanted, General, https://pittsburgh.craigslist.org/for/d/pittsburgh-arnold-palmer-bobble-heads/7003805438.html,,2019-10-21,US,2019-11-21
Buying Baseball Football Basketball Cards  Comics  Coins and Knives, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, California, Redding, For Sale-Wanted, Wanted, https://redding.craigslist.org/wan/d/redding-buying-baseball-football/6984695521.html,,2019-10-21,US,2019-11-21
Wanted Baseball Football Basketball Cards  Comics  Coins & Knives $$, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, California, Redding, For Sale-Wanted, Collectibles, https://redding.craigslist.org/clt/d/redding-wanted-baseball-football/6985419247.html,Want,2019-10-21,US,2019-11-21
WTB Those old boxes of books in your attic, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, Colorado, Denver, For Sale-Wanted, Wanted, https://denver.craigslist.org/wan/d/kittredge-wtb-those-old-boxes-of-books/7004329070.html,,2019-10-21,US,2019-11-21
Wanted, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, New York, Watertown, For Sale-Wanted, Farm and Garden, https://watertown.craigslist.org/grd/d/theresa-wanted/6999095500.html,Want,2019-10-21,US,2019-11-21
Wellcraft 233 eclipse trade, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, Nevada, Las Vegas, For Sale-Wanted, Boat Parts, https://lasvegas.craigslist.org/boa/d/pahrump-wellcraft-233-eclipse-trade/7004338280.html,,2019-10-21,US,2019-11-21
I want to buy your CLEANING business!, Oct 21, &excats=134-40&min_price=1000000&max_price=2000000, New Jersey, South Jersey, For Sale-Wanted, Wanted, https://southjersey.craigslist.org/wan/d/east-brunswick-want-to-buy-your/7003988427.html,Want,2019-10-21,US,2019-11-21
Chilton Manuals, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Madison, For Sale-Wanted, Auto Parts by Owner, https://madison.craigslist.org/pts/d/edgerton-chilton-manuals/7003379642.html,,2019-10-20,US,2019-11-21
wanted book on indentifing wild  plantstrees & herbs, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Meadville, For Sale-Wanted, Wanted, https://meadville.craigslist.org/wan/d/fredonia-wanted-book-on-indentifing/6983985903.html,Want,2019-10-20,US,2019-11-21
****Metal wanted****, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7003190992.html,Want,2019-10-20,US,2019-11-21
The Earthz Dynastyz Lamp, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, South Carolina, Columbia, For Sale-Wanted, Appliance by Owner, https://columbia.craigslist.org/app/d/west-columbia-the-earthz-dynastyz-lamp/6998481620.html,,2019-10-20,US,2019-11-21
??Swiss watch collector looking for Rolex Omega, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Jacksonville, For Sale-Wanted, Jewelry, https://jacksonville.craigslist.org/jwl/d/jacksonville-swiss-watch-collector/7003222534.html,Want,2019-10-20,US,2019-11-21
Desk Chair Table etc, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Pensacola, For Sale-Wanted, General, https://pensacola.craigslist.org/for/d/gulf-breeze-desk-chair-table-etc/7003545412.html,,2019-10-20,US,2019-11-21
2005 dodge ram part out, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, New York, Binghamton, For Sale-Wanted, Auto Parts by Owner, https://binghamton.craigslist.org/pts/d/windsor-2005-dodge-ram-part-out/6985746994.html,,2019-10-20,US,2019-11-21
Clothes/shoes, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Louisiana, New Orleans, For Sale-Wanted, Clothes, https://neworleans.craigslist.org/clo/d/metairie-clothes-shoes/7003279615.html,,2019-10-20,US,2019-11-21
Miscellaneous toys, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Iowa, Des Moines, For Sale-Wanted, Toys And Games, https://desmoines.craigslist.org/tag/d/goldfield-miscellaneous-toys/7003540781.html,,2019-10-20,US,2019-11-21
Farmhouse/Harvest style tables benches and more from historical barn, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Minnesota, Mankato, For Sale-Wanted, Furniture, https://mankato.craigslist.org/fuo/d/ceylon-farmhouse-harvest-style-tables/7003628394.html,,2019-10-20,US,2019-11-21
Farmhouse/Harvest style tables benches and more from historical barn, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Minnesota, St Cloud, For Sale-Wanted, Furniture, https://stcloud.craigslist.org/fuo/d/ceylon-farmhouse-harvest-style-tables/7003627670.html,,2019-10-20,US,2019-11-21
Pokemon cards!, Oct 20, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Oklahoma City, For Sale-Wanted, Wanted, https://oklahomacity.craigslist.org/wan/d/oklahoma-city-pokemon-cards/7003318768.html,,2019-10-20,US,2019-11-21
Registered TX LONGHORN HEIFERS, Oct 19, &excats=134-40&min_price=1000000&max_price=2000000, Kentucky, Lexington, For Sale-Wanted, Farm and Garden, https://lexington.craigslist.org/grd/d/mount-sterling-registered-tx-longhorn/7002833926.html,,2019-10-19,US,2019-11-21
****Metal wanted****, Oct 19, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7002626597.html,Want,2019-10-19,US,2019-11-21
2001 ford ranger parts, Oct 19, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Columbus, For Sale-Wanted, Auto Parts by Owner, https://columbus.craigslist.org/pts/d/centerburg-2001-ford-ranger-parts/7003063713.html,,2019-10-19,US,2019-11-21
Ballet and Pointe Shoes, Oct 19, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Tucson, For Sale-Wanted, Clothes, https://tucson.craigslist.org/clo/d/tucson-ballet-and-pointe-shoes/7002886919.html,,2019-10-19,US,2019-11-21
Sports Cards collection wanted, Oct 19, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Fredericksburg, For Sale-Wanted, Wanted, https://fredericksburg.craigslist.org/wan/d/fredericksburg-sports-cards-collection/7003105529.html,Want,2019-10-19,US,2019-11-21
Garage Sale, Oct 19, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Waco, For Sale-Wanted, Baby Kids by Owner, https://waco.craigslist.org/bab/d/waco-garage-sale/7002654896.html,,2019-10-19,US,2019-11-21
****Metal wanted****, Oct 18, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7001946711.html,Want,2019-10-18,US,2019-11-21
BUYING OLD MILITARY ITEMS, Oct 18, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Tallahassee, For Sale-Wanted, General, https://tallahassee.craigslist.org/for/d/tallahassee-buying-old-military-items/6981212557.html,,2019-10-18,US,2019-11-21
AIR STRIP ON THESE 196 ARCES, Oct 18, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, St Louis, For Sale-Wanted, NA, https://stlouis.craigslist.org/avo/d/truesdale-air-strip-on-these-196-arces/6983512328.html,,2019-10-18,US,2019-11-21
iPhone X Max, Oct 18, &excats=134-40&min_price=1000000&max_price=2000000, Louisiana, Baton Rouge, For Sale-Wanted, Cell Phones, https://batonrouge.craigslist.org/mob/d/key-west-iphone-max/7002521546.html,,2019-10-18,US,2019-11-21
Wanted a 4K laptop hp lenovo yoga etc, Oct 18, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Phoenix, For Sale-Wanted, Wanted, https://phoenix.craigslist.org/cph/wan/d/phoenix-wanted-4k-laptop-hp-lenovo-yoga/6985590207.html,Want,2019-10-18,US,2019-11-21
Samsung j7 crown, Oct 18, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Show Low, For Sale-Wanted, Electronics, https://showlow.craigslist.org/ele/d/lakeside-samsung-j7-crown/7002193902.html,,2019-10-18,US,2019-11-21
Wanting 17&quot; to 20&quot; Ram 1500 base wheels, Oct 18, &excats=134-40&min_price=1000000&max_price=2000000, Arkansas, Little Rock, For Sale-Wanted, Wanted, https://littlerock.craigslist.org/wan/d/vilonia-wanting-17-to-20-ram-1500-base/6997158137.html,Want,2019-10-18,US,2019-11-21
****Metal wanted****, Oct 17, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7001308409.html,Want,2019-10-17,US,2019-11-21
2008 HYUNDAI  SONATA PARTS CAR 62K ENGINE MILES, Oct 17, &excats=134-40&min_price=1000000&max_price=2000000, New Jersey, Jersey Shore, For Sale-Wanted, Auto Parts by Owner, https://jerseyshore.craigslist.org/pts/d/brick-2008-hyundai-sonata-parts-car-62k/6982658553.html,,2019-10-17,US,2019-11-21
WTB USED SNOW PLOW FOR 2006 CAN AM 400, Oct 17, &excats=134-40&min_price=1000000&max_price=2000000, Minnesota, Bemidji, For Sale-Wanted, Farm and Garden, https://bemidji.craigslist.org/grd/d/fort-frances-wtb-used-snow-plow-for/7001391910.html,,2019-10-17,US,2019-11-21
Beautiful Country Golf Course, Oct 17, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Lynchburg, For Sale-Wanted, General, https://lynchburg.craigslist.org/for/d/rogersville-beautiful-country-golf/6988986228.html,,2019-10-17,US,2019-11-21
Farm signs wanted $$$$$, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Kentucky, Lexington, For Sale-Wanted, Farm and Garden, https://lexington.craigslist.org/grd/d/nicholasville-farm-signs-wanted/7001120930.html,Want,2019-10-16,US,2019-11-21
Millionaires ONLY!!, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Kentucky, Lexington, For Sale-Wanted, Wanted, https://lexington.craigslist.org/wan/d/mount-sterling-millionaires-only/7000519938.html,,2019-10-16,US,2019-11-21
2010 ford edge, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Kentucky, Louisville, For Sale-Wanted, Auto Parts by Owner, https://louisville.craigslist.org/pts/d/hodgenville-2010-ford-edge/6981956652.html,,2019-10-16,US,2019-11-21
Varias cosas accesorios  micas para torreta candado para extra y ms, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, New Mexico, Las Cruces, For Sale-Wanted, Bike Parts, https://lascruces.craigslist.org/bop/d/el-paso-varias-cosas-accesorios-micas/6981520680.html,,2019-10-16,US,2019-11-21
****Metal wanted****, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7000578862.html,Want,2019-10-16,US,2019-11-21
Parting out 2012 gmc terrain, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Quad Cities, For Sale-Wanted, Auto Parts by Owner, https://quadcities.craigslist.org/pts/d/silvis-parting-out-2012-gmc-terrain/7000726438.html,,2019-10-16,US,2019-11-21
420 Acres Roping Arena House and Barns, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Springfield, For Sale-Wanted, Farm and Garden, https://springfield.craigslist.org/grd/d/preston-420-acres-roping-arena-house/7001111237.html,,2019-10-16,US,2019-11-21
99 dodge ram front and rear differentials, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, New York, Hudson Valley, For Sale-Wanted, Auto Parts by Owner, https://hudsonvalley.craigslist.org/pts/d/liberty-99-dodge-ram-front-and-rear/7000647499.html,,2019-10-16,US,2019-11-21
WTB -  FLAGSTONE  -  Rock Paths, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Idaho, Boise, For Sale-Wanted, Farm and Garden, https://boise.craigslist.org/grd/d/wtb-flagstone-rock-paths/7000893139.html,,2019-10-16,US,2019-11-21
Parting out 2012 gmc terrain, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Iowa, Quad Cities, For Sale-Wanted, Auto Parts by Owner, https://quadcities.craigslist.org/pts/d/silvis-parting-out-2012-gmc-terrain/7000726438.html,,2019-10-16,US,2019-11-21
Jet Tub Sinks, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Maryland, Eastern Shore, For Sale-Wanted, General, https://easternshore.craigslist.org/for/d/showell-jet-tub-sinks/6991649195.html,,2019-10-16,US,2019-11-21
Jet Tub Sinks, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Eastern Shore, For Sale-Wanted, General, https://easternshore.craigslist.org/for/d/showell-jet-tub-sinks/6991649195.html,,2019-10-16,US,2019-11-21
Antique oil gas drill bit, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Mississippi, Hattiesburg, For Sale-Wanted, Antique By Owner, https://hattiesburg.craigslist.org/atq/d/poplarville-antique-oil-gas-drill-bit/7000547340.html,,2019-10-16,US,2019-11-21
COMIC BOOKS WANTED $1000000 IMMEDIATE CASH, Oct 16, &excats=134-40&min_price=1000000&max_price=2000000, Maine, Maine, For Sale-Wanted, Collectibles, https://maine.craigslist.org/clt/d/londonderry-comic-books-wanted/6989821864.html,Want,2019-10-16,US,2019-11-21
****Metal wanted****, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/6999876375.html,Want,2019-10-15,US,2019-11-21
Buying Gold/Silver& Antiques, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Space Coast, For Sale-Wanted, Antique By Owner, https://spacecoast.craigslist.org/atq/d/palm-bay-buying-gold-silver-antiques/6981170320.html,,2019-10-15,US,2019-11-21
Arrowheads, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Joplin, For Sale-Wanted, Art by Owner, https://joplin.craigslist.org/art/d/golden-city-arrowheads/6999952745.html,,2019-10-15,US,2019-11-21
Looking for Cardinal Offense and Luck, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, St Louis, For Sale-Wanted, Wanted, https://stlouis.craigslist.org/wan/d/saint-louis-looking-for-cardinal/7000456579.html,Want,2019-10-15,US,2019-11-21
Nissan Parting Out - Many Different Parts Available, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, New York, Hudson Valley, For Sale-Wanted, Auto Parts by Owner, https://hudsonvalley.craigslist.org/pts/d/mahopac-nissan-parting-out-many/7000215153.html,,2019-10-15,US,2019-11-21
Vending machine, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Idaho, Boise, For Sale-Wanted, Wanted, https://boise.craigslist.org/wan/d/fruitland-vending-machine/7000227289.html,,2019-10-15,US,2019-11-21
vintage tires/wheels/covers/etc., Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Idaho, East Idaho, For Sale-Wanted, NA, https://eastidaho.craigslist.org/wto/d/idaho-falls-vintage-tires-wheels-covers/6996048038.html,,2019-10-15,US,2019-11-21
Cast Iron Magnalight & Calphalon Cookware 4 Sale, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Louisiana, New Orleans, For Sale-Wanted, Household, https://neworleans.craigslist.org/hsh/d/metairie-cast-iron-magnalight-calphalon/7000093277.html,,2019-10-15,US,2019-11-21
51 Leopard Solar Powered Catamaran 2020, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, New Jersey, Jersey Shore, For Sale-Wanted, Boat Parts, https://jerseyshore.craigslist.org/boa/d/brick-51-leopard-solar-powered/6979598881.html,,2019-10-15,US,2019-11-21
Glass insulators, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, New Jersey, Jersey Shore, For Sale-Wanted, Antique By Owner, https://jerseyshore.craigslist.org/atq/d/toms-river-glass-insulators/6992668495.html,,2019-10-15,US,2019-11-21
Silver Sterling Jewelry, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Iowa, Des Moines, For Sale-Wanted, Jewelry, https://desmoines.craigslist.org/jwl/d/des-moines-silver-sterling-jewelry/7000410777.html,,2019-10-15,US,2019-11-21
Snow Removal, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Minnesota, St Cloud, For Sale-Wanted, General, https://stcloud.craigslist.org/for/d/saint-cloud-snow-removal/7000148170.html,,2019-10-15,US,2019-11-21
Machinest tools, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Oklahoma City, For Sale-Wanted, Tools, https://oklahomacity.craigslist.org/tls/d/yukon-machinest-tools/6999916492.html,,2019-10-15,US,2019-11-21
Estate sale 2330 Middletown va 22645 October 25-26 time 8-2, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Winchester, For Sale-Wanted, Tools, https://winchester.craigslist.org/tls/d/middletown-estate-sale-2330-middletown/6993750683.html,,2019-10-15,US,2019-11-21
RANCH OAK FURNITURE, Oct 15, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Amarillo, For Sale-Wanted, Antique By Owner, https://amarillo.craigslist.org/atq/d/dumas-ranch-oak-furniture/7000203185.html,,2019-10-15,US,2019-11-21
Looking to buy or lease hunting land, Oct 14, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Wilmington, For Sale-Wanted, Sporting Goods, https://wilmington.craigslist.org/spo/d/atkinson-looking-to-buy-or-lease/6999653896.html,Want,2019-10-14,US,2019-11-21
****Metal wanted****, Oct 14, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/6999098152.html,Want,2019-10-14,US,2019-11-21
