Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Cash for stoneware crocks and jugs, Oct 27, &excats=134-40&min_price=5000001, New York, Finger Lakes, For Sale-Wanted, Wanted, https://fingerlakes.craigslist.org/wan/d/waterloo-cash-for-stoneware-crocks-and/7004327976.html,,2019-10-27,US,2019-11-21
FURNITURE GALORE!, Oct 27, &excats=134-40&min_price=5000001, New York, Rochester, For Sale-Wanted, Furniture, https://rochester.craigslist.org/fuo/d/webster-furniture-galore/7008116787.html,,2019-10-27,US,2019-11-21
Fiberglass building material, Oct 27, &excats=134-40&min_price=5000001, West Virginia, Morgantown, For Sale-Wanted, Farm and Garden, https://morgantown.craigslist.org/grd/d/elkins-fiberglass-building-material/7008271498.html,,2019-10-27,US,2019-11-21
1990 Mercedes Benz 500sl SL500 r129 black trunk lid, Oct 27, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Auto Parts by Owner, https://philadelphia.craigslist.org/pts/d/centreville-1990-mercedes-benz-500sl/6988899087.html,,2019-10-27,US,2019-11-21
I BUY ALL VEHICLES FAST CASH, Oct 27, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/philadelphia-buy-all-vehicles-fast-cash/7007979111.html,,2019-10-27,US,2019-11-21
any car or truck fast cash running or not, Oct 27, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/berlin-any-car-or-truck-fast-cash/7007978103.html,,2019-10-27,US,2019-11-21
2000 Volkswagen golf 1.8t vw parts or whole runs, Oct 27, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Auto Parts by Owner, https://pittsburgh.craigslist.org/pts/d/southwest-2000-volkswagen-golf-18t-vw/6995446185.html,,2019-10-27,US,2019-11-21
Mahogany corner cupboards (2), Oct 27, &excats=134-40&min_price=5000001, Pennsylvania, Williamsport, For Sale-Wanted, Antique By Owner, https://williamsport.craigslist.org/atq/d/montoursville-mahogany-corner-cupboards/6993185838.html,,2019-10-27,US,2019-11-21
Auger bits, Oct 27, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Tools, https://springfield.craigslist.org/tls/d/morrisville-auger-bits/7003498439.html,,2019-10-27,US,2019-11-21
$1000000 Estates Purchased-with CASH, Oct 27, &excats=134-40&min_price=5000001, Oklahoma, Oklahoma City, For Sale-Wanted, Wanted, https://oklahomacity.craigslist.org/wan/d/oklahoma-city-estates-purchased-with/7008385938.html,,2019-10-27,US,2019-11-21
Mechanical Bull, Oct 27, &excats=134-40&min_price=5000001, Indiana, Fort Wayne, For Sale-Wanted, Sporting Goods, https://fortwayne.craigslist.org/spo/d/fort-wayne-mechanical-bull/7008425302.html,,2019-10-27,US,2019-11-21
I Repair mowers, Oct 27, &excats=134-40&min_price=5000001, Indiana, Terre Haute, For Sale-Wanted, Farm and Garden, https://terrehaute.craigslist.org/grd/d/terre-haute-repair-mowers/7008013691.html,,2019-10-27,US,2019-11-21
MATTRESS & Bedroom Furniture *** STORE CLOSING SALE ***, Oct 27, &excats=134-40&min_price=5000001, Vermont, Vermont, For Sale-Wanted, Furniture, https://vermont.craigslist.org/fud/d/saint-albans-mattress-bedroom-furniture/7008073458.html,,2019-10-27,US,2019-11-21
Motorcycle Parts, Oct 27, &excats=134-40&min_price=5000001, New Jersey, Jersey Shore, For Sale-Wanted, Motorcycle Parts, https://jerseyshore.craigslist.org/mpo/d/freehold-motorcycle-parts/6993663392.html,,2019-10-27,US,2019-11-21
I BUY ALL VEHICLES FAST CASH, Oct 27, &excats=134-40&min_price=5000001, New Jersey, Jersey Shore, For Sale-Wanted, Auto Parts by Owner, https://jerseyshore.craigslist.org/pts/d/berlin-buy-all-vehicles-fast-cash/7007934051.html,,2019-10-27,US,2019-11-21
2000 xk8 part out jaguar, Oct 27, &excats=134-40&min_price=5000001, New Jersey, South Jersey, For Sale-Wanted, Auto Parts by Owner, https://southjersey.craigslist.org/pts/d/centreville-2000-xk8-part-out-jaguar/6988145376.html,,2019-10-27,US,2019-11-21
Cash in hand for all atvs dirtbikes sportbike Harley wrecked any shape, Oct 27, &excats=134-40&min_price=5000001, New Jersey, South Jersey, For Sale-Wanted, Wanted, https://southjersey.craigslist.org/wan/d/newtown-cash-in-hand-for-all-atvs/7008058936.html,,2019-10-27,US,2019-11-21
2006 BMW E60 M5 parts, Oct 27, &excats=134-40&min_price=5000001, Florida, Jacksonville, For Sale-Wanted, Auto Parts by Owner, https://jacksonville.craigslist.org/pts/d/jacksonville-2006-bmw-e60-m5-parts/6991652062.html,,2019-10-27,US,2019-11-21
Have a lot of mustang parts and 351 windsor parts need gone, Oct 27, &excats=134-40&min_price=5000001, Florida, Lakeland, For Sale-Wanted, Auto Parts by Owner, https://lakeland.craigslist.org/pts/d/eagle-lake-have-lot-of-mustang-parts/7008060570.html,Want,2019-10-27,US,2019-11-21
Bull Mastiff Wanted, Oct 27, &excats=134-40&min_price=5000001, Florida, Pensacola, For Sale-Wanted, Wanted, https://pensacola.craigslist.org/wan/d/cantonment-bull-mastiff-wanted/7006559047.html,Want,2019-10-27,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Oct 27, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7008021732.html,,2019-10-27,US,2019-11-21
Venta de garage nov 23, Oct 27, &excats=134-40&min_price=5000001, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-venta-de-garage-nov-23/6987964624.html,,2019-10-27,US,2019-11-21
Warehouse Sale, Oct 27, &excats=134-40&min_price=5000001, Texas, Lubbock, For Sale-Wanted, Furniture, https://lubbock.craigslist.org/fuo/d/lubbock-warehouse-sale/7008230775.html,,2019-10-27,US,2019-11-21
Two sets of Ping irons, Oct 27, &excats=134-40&min_price=5000001, Nevada, Las Vegas, For Sale-Wanted, Sporting Goods, https://lasvegas.craigslist.org/spo/d/henderson-two-sets-of-ping-irons/7008344864.html,,2019-10-27,US,2019-11-21
82 bronze Lincoln cent, Oct 27, &excats=134-40&min_price=5000001, South Carolina, Charleston, For Sale-Wanted, Collectibles, https://charleston.craigslist.org/clt/d/charleston-82-bronze-lincoln-cent/6996973500.html,,2019-10-27,US,2019-11-21
Meyer  Snow Plow (6) to chhose from, Oct 27, &excats=134-40&min_price=5000001, Kentucky, Louisville, For Sale-Wanted, Heavy Equipment, https://louisville.craigslist.org/hvo/d/louisville-meyer-snow-plow-6-to-chhose/7008262131.html,,2019-10-27,US,2019-11-21
Honda Ridgeline Trailer Hitch, Oct 27, &excats=134-40&min_price=5000001, Tennessee, Knoxville, For Sale-Wanted, Wanted, https://knoxville.craigslist.org/wan/d/dearing-honda-ridgeline-trailer-hitch/6999825091.html,,2019-10-27,US,2019-11-21
Christmas decorations, Oct 27, &excats=134-40&min_price=5000001, Tennessee, Nashville, For Sale-Wanted, General, https://nashville.craigslist.org/for/d/franklin-christmas-decorations/7008066633.html,,2019-10-27,US,2019-11-21
??&quot;Wish could go bac 2 Day Light Familys TIME&quot; ??Mama Luv Time., Oct 27, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Farm and Garden, https://atlanta.craigslist.org/nat/grq/d/marietta-wish-could-go-bac-2-day-light/7007978492.html,,2019-10-27,US,2019-11-21
Flooring, Oct 27, &excats=134-40&min_price=5000001, Montana, Kalispell, For Sale-Wanted, General, https://kalispell.craigslist.org/for/d/kalispell-flooring/7008123566.html,,2019-10-27,US,2019-11-21
GRIZZLY  double bag dust collection, Oct 27, &excats=134-40&min_price=5000001, Montana, Kalispell, For Sale-Wanted, Tools, https://kalispell.craigslist.org/tls/d/kalispell-grizzly-double-bag-dust/7008088383.html,,2019-10-27,US,2019-11-21
to buy classicvintageantique vehicles, Oct 27, &excats=134-40&min_price=5000001, Alabama, Montgomery, For Sale-Wanted, Wanted, https://montgomery.craigslist.org/wan/d/mobile-to-buy-classicvintageantique/7003199992.html,,2019-10-27,US,2019-11-21
Gorgeous glass and china, Oct 27, &excats=134-40&min_price=5000001, Oregon, Bend, For Sale-Wanted, Collectibles, https://bend.craigslist.org/clt/d/bend-gorgeous-glass-and-china/7008427255.html,,2019-10-27,US,2019-11-21
1965/1966 Ford Mustang Parts - SBF Parts, Oct 26, &excats=134-40&min_price=5000001, Arizona, Phoenix, For Sale-Wanted, Auto Parts by Owner, https://phoenix.craigslist.org/evl/pts/d/tempe-ford-mustang-parts-sbf-parts/7007688766.html,,2019-10-26,US,2019-11-21
2006 diesel coachmen, Oct 26, &excats=134-40&min_price=5000001, Wisconsin, La Crosse, For Sale-Wanted, RVs, https://lacrosse.craigslist.org/rvs/d/richland-center-2006-diesel-coachmen/6987626809.html,,2019-10-26,US,2019-11-21
2006 coachman cross country 384ts, Oct 26, &excats=134-40&min_price=5000001, Wisconsin, Madison, For Sale-Wanted, RVs, https://madison.craigslist.org/rvs/d/richland-center-2006-coachman-cross/6997751880.html,,2019-10-26,US,2019-11-21
Bucket truck service, Oct 26, &excats=134-40&min_price=5000001, Wisconsin, Milwaukee, For Sale-Wanted, Tools, https://milwaukee.craigslist.org/tls/d/milwaukee-bucket-truck-service/6987902889.html,,2019-10-26,US,2019-11-21
2014 Ram 2500 4WD Crew Cab 169&quot; Lone Star, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2014-ram-wd-crew-cab-169-lone/7007807420.html,,2019-10-26,US,2019-11-21
2015 BMW 5 Series 4dr Sdn 535d xDrive AWD, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2015-bmw-5-series-4dr-sdn-535d/7007773481.html,,2019-10-26,US,2019-11-21
2016 Honda CR-V AWD 5dr EX, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2016-honda-cr-awd-5dr-ex/7007754794.html,,2019-10-26,US,2019-11-21
2010 Ford F-150 4WD SuperCrew 145&quot; XL King Ranch, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2010-ford-150-4wd-supercrew-145/7007667740.html,,2019-10-26,US,2019-11-21
2016 Ford F-150 4WD SuperCrew 145&quot; XLT, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2016-ford-150-4wd-supercrew-145/7007667469.html,,2019-10-26,US,2019-11-21
2006 Ford Explorer 4dr 114&quot; WB 4.0L XLT 4WD, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2006-ford-explorer-4dr-114-wb/7007643363.html,,2019-10-26,US,2019-11-21
2015 Ford F-150 4WD SuperCrew 145&quot; XLT, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2015-ford-150-4wd-supercrew-145/7007567041.html,,2019-10-26,US,2019-11-21
2015 Ram 1500 4WD Crew Cab 140.5&quot; Sport, Oct 26, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2015-ram-wd-crew-cab-1405-sport/7007476966.html,,2019-10-26,US,2019-11-21
Wanting to continue kids coin collection, Oct 26, &excats=134-40&min_price=5000001, North Carolina, Wilmington, For Sale-Wanted, Collectibles, https://wilmington.craigslist.org/clt/d/southport-wanting-to-continue-kids-coin/7007896468.html,Want,2019-10-26,US,2019-11-21
DEALMAKER MECHANIC SPECIALS STARTING AT $500 CASH, Oct 26, &excats=134-40&min_price=5000001, Oklahoma, Tulsa, For Sale-Wanted, Cars And by Dealer, https://tulsa.craigslist.org/ctd/d/tulsa-dealmaker-mechanic-specials/7007459549.html,,2019-10-26,US,2019-11-21
Yard sale 3130 cornwall rd, Oct 26, &excats=134-40&min_price=5000001, Maryland, Baltimore, For Sale-Wanted, Wanted, https://baltimore.craigslist.org/wan/d/dundalk-yard-sale-3130-cornwall-rd/7007437171.html,,2019-10-26,US,2019-11-21
Wanting to trade for a nice SUV or a truck or a Harley for equal value, Oct 26, &excats=134-40&min_price=5000001, Florida, Pensacola, For Sale-Wanted, General, https://pensacola.craigslist.org/for/d/pensacola-wanting-to-trade-for-nice-suv/6988059095.html,Want,2019-10-26,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Oct 26, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7007478873.html,,2019-10-26,US,2019-11-21
Dallas cowboys Autograph Jerseys, Oct 26, &excats=134-40&min_price=5000001, Texas, Lubbock, For Sale-Wanted, General, https://odessa.craigslist.org/for/d/lubbock-dallas-cowboys-autograph-jerseys/7007799284.html,,2019-10-26,US,2019-11-21
Blantons, Oct 26, &excats=134-40&min_price=5000001, Kentucky, Lexington, For Sale-Wanted, Collectibles, https://lexington.craigslist.org/clt/d/lexington-blantons/7007770492.html,,2019-10-26,US,2019-11-21
Moving Sale, Oct 26, &excats=134-40&min_price=5000001, Tennessee, Knoxville, For Sale-Wanted, Furniture, https://knoxville.craigslist.org/fuo/d/maryville-moving-sale/7007831622.html,,2019-10-26,US,2019-11-21
Bakersfield Clearance Center, Oct 26, &excats=134-40&min_price=5000001, California, Bakersfield, For Sale-Wanted, Household, https://bakersfield.craigslist.org/hsh/d/prineville-bakersfield-clearance-center/7007430888.html,,2019-10-26,US,2019-11-21
4ftx6.5ft gndola shelving units, Oct 26, &excats=134-40&min_price=5000001, California, Bakersfield, For Sale-Wanted, General, https://bakersfield.craigslist.org/for/d/prineville-4ftx65ft-gndola-shelving/7007427287.html,,2019-10-26,US,2019-11-21
90&#39;s X-Men Collection, Oct 26, &excats=134-40&min_price=5000001, California, Chico, For Sale-Wanted, Toys And Games, https://chico.craigslist.org/tag/d/chico-90s-men-collection/7007808850.html,,2019-10-26,US,2019-11-21
Wanted will pay cash for classic cars/trucks, Oct 26, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Cars And Trucks, https://losangeles.craigslist.org/lgb/cto/d/norwalk-wanted-will-pay-cash-for/7007895567.html,Want,2019-10-26,US,2019-11-21
BUY CISCOPOLYCOMAVAYANORTELPHONE SYSTEMNETWORKSROUTERSFIREWALLS, Oct 26, &excats=134-40&min_price=5000001, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wan/d/westminster-buy/6988380473.html,,2019-10-26,US,2019-11-21
We pay top dollar for Motorhome Fifth Wheel Travel Trailer, Oct 26, &excats=134-40&min_price=5000001, California, Sacramento, For Sale-Wanted, NA, https://sacramento.craigslist.org/trb/d/sacramento-we-pay-top-dollar-for/7007523721.html,,2019-10-26,US,2019-11-21
$$ Buying Baseball Football Basketball cards Comics US Coins Knives $$, Oct 26, &excats=134-40&min_price=5000001, California, Stockton, For Sale-Wanted, Wanted, https://stockton.craigslist.org/wan/d/rio-linda-buying-baseball-football/6987793525.html,,2019-10-26,US,2019-11-21
2006 SUZUKI GSXR 1000, Oct 26, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Motorcycle Parts, https://atlanta.craigslist.org/atl/mpo/d/atlanta-2006-suzuki-gsxr-1000/7007749957.html,,2019-10-26,US,2019-11-21
?? ?? How DO u get a SWEET 80-yr-old lady to say D F woRD Tree Servic, Oct 26, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Farm and Garden, https://atlanta.craigslist.org/nat/grq/d/marietta-how-do-get-sweet-80-yr-old/7007619743.html,,2019-10-26,US,2019-11-21
Fluids Lots of Types, Oct 26, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Farm and Garden, https://atlanta.craigslist.org/sat/grd/d/macon-fluids-lots-of-types/7007451734.html,,2019-10-26,US,2019-11-21
Antique and more antiques at the mall, Oct 26, &excats=134-40&min_price=5000001, Utah, Salt Lake City, For Sale-Wanted, Antique By Owner, https://saltlakecity.craigslist.org/atq/d/salt-lake-city-antique-and-more/6989143279.html,,2019-10-26,US,2019-11-21
Wanted: old International truck, Oct 26, &excats=134-40&min_price=5000001, New Mexico, Albuquerque, For Sale-Wanted, Wanted, https://albuquerque.craigslist.org/wan/d/corrales-wanted-old-international-truck/7007931053.html,Want,2019-10-26,US,2019-11-21
Selling  iPhones & Galaxys, Oct 26, &excats=134-40&min_price=5000001, Alabama, Birmingham, For Sale-Wanted, Electronics, https://bham.craigslist.org/ele/d/birmingham-selling-iphones-galaxys/6989559913.html,,2019-10-26,US,2019-11-21
Michigan football tickets, Oct 26, &excats=134-40&min_price=5000001, Michigan, Grand Rapids, For Sale-Wanted, Tickets, https://grandrapids.craigslist.org/tix/d/pierson-michigan-football-tickets/7007489396.html,,2019-10-26,US,2019-11-21
Xbox one games, Oct 26, &excats=134-40&min_price=5000001, Oregon, Roseburg, For Sale-Wanted, Video Gaming, https://roseburg.craigslist.org/vgm/d/roseburg-xbox-one-games/7007913599.html,,2019-10-26,US,2019-11-21
Misc jeep/rock crawler items, Oct 26, &excats=134-40&min_price=5000001, Oregon, Roseburg, For Sale-Wanted, Auto Parts by Owner, https://roseburg.craigslist.org/pts/d/roseburg-misc-jeep-rock-crawler-items/7007505353.html,,2019-10-26,US,2019-11-21
Downsizing Furniture Sale, Oct 25, &excats=134-40&min_price=5000001, Wisconsin, Wausau, For Sale-Wanted, Furniture, https://wausau.craigslist.org/fuo/d/wausau-downsizing-furniture-sale/7006594552.html,,2019-10-25,US,2019-11-21
Rare Horror movies and posters, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Collectibles, https://denver.craigslist.org/clt/d/castle-rock-rare-horror-movies-and/6989283700.html,,2019-10-25,US,2019-11-21
2016 Volkswagen Jetta Sedan 4dr 1.4 TSI Auto Comfortline *Ltd Avail*, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2016-volkswagen-jetta-sedan-4dr/7007103596.html,,2019-10-25,US,2019-11-21
1994 AM General, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-1994-am-general/7007080113.html,,2019-10-25,US,2019-11-21
BMX trade for dirt jumper, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Bikes, https://denver.craigslist.org/bik/d/conifer-bmx-trade-for-dirt-jumper/7007031717.html,,2019-10-25,US,2019-11-21
2006 Ford Explorer 4dr 114&quot; WB 4.0L XLT 4WD, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2006-ford-explorer-4dr-114-wb/7006980821.html,,2019-10-25,US,2019-11-21
2003 Subaru Forester 4dr 2.5 XS Auto, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2003-subaru-forester-4dr-25-xs/7006826923.html,,2019-10-25,US,2019-11-21
2008 HUMMER H2 4WD 4dr SUV, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2008-hummer-h2-4wd-4dr-suv/7006826583.html,,2019-10-25,US,2019-11-21
2015 Ram 1500 4WD Crew Cab 140.5&quot; Sport, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2015-ram-wd-crew-cab-1405-sport/7006799321.html,,2019-10-25,US,2019-11-21
2013 Chrysler 200 4dr Sdn LX, Oct 25, &excats=134-40&min_price=5000001, Colorado, Denver, For Sale-Wanted, Cars And by Dealer, https://denver.craigslist.org/ctd/d/denver-2013-chrysler-200-4dr-sdn-lx/7006798922.html,,2019-10-25,US,2019-11-21
Honda 300 Fourtrax parts, Oct 25, &excats=134-40&min_price=5000001, Louisiana, Monroe, For Sale-Wanted, ATVs UTVs by Owner, https://monroe.craigslist.org/snw/d/monroe-honda-300-fourtrax-parts/6987491017.html,,2019-10-25,US,2019-11-21
Wanted: Donnybrooke Brainerd Raceway (B.I.R.) Programs & Posters, Oct 25, &excats=134-40&min_price=5000001, Minnesota, Brainerd, For Sale-Wanted, Wanted, https://minneapolis.craigslist.org/hnp/wan/d/wanted-donnybrooke-brainerd-raceway-bir/6999658633.html,Want,2019-10-25,US,2019-11-21
FOREIGN COINS/PAPER MONEY, Oct 25, &excats=134-40&min_price=5000001, Ohio, Cleveland, For Sale-Wanted, Wanted, https://cleveland.craigslist.org/wan/d/wickliffe-foreign-coins-paper-money/6987125894.html,,2019-10-25,US,2019-11-21
iso 120 gallon tank, Oct 25, &excats=134-40&min_price=5000001, Ohio, Toledo, For Sale-Wanted, Wanted, https://toledo.craigslist.org/wan/d/toledo-iso-120-gallon-tank/6986308774.html,,2019-10-25,US,2019-11-21
Hazzard Family Estate Sale, Oct 25, &excats=134-40&min_price=5000001, Mississippi, Jackson, For Sale-Wanted, Antique By Owner, https://jackson.craigslist.org/atq/d/greenville-hazzard-family-estate-sale/7006769634.html,,2019-10-25,US,2019-11-21
The Pumpkin Patch ?? Lots of pumpkins, Oct 25, &excats=134-40&min_price=5000001, New York, Watertown, For Sale-Wanted, Farm and Garden, https://watertown.craigslist.org/grd/d/castorland-the-pumpkin-patch-lots-of/6992846078.html,,2019-10-25,US,2019-11-21
18 Massey Ferguson grain tables various models 2003-2009, Oct 25, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grq/d/arthur-18-massey-ferguson-grain-tables/7006731122.html,,2019-10-25,US,2019-11-21
WTB: paying cash for vintage toys video games action figures, Oct 25, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Wanted, https://pittsburgh.craigslist.org/wan/d/monroeville-wtb-paying-cash-for-vintage/6987211296.html,,2019-10-25,US,2019-11-21
11 Gleaner grain tables 2003 - 2015 various models, Oct 25, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-11-gleaner-grain-tables-various/7006740105.html,,2019-10-25,US,2019-11-21
20 older Gleaner grain tables various models, Oct 25, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-20-older-gleaner-grain-tables/7006738430.html,,2019-10-25,US,2019-11-21
26 older Massey Ferguson grain tables various models, Oct 25, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-26-older-massey-ferguson-grain/7006729082.html,,2019-10-25,US,2019-11-21
19 Massey Ferguson 3000-6 8 12 cornheads, Oct 25, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-19-massey-ferguson-cornheads/7006711145.html,,2019-10-25,US,2019-11-21
15 Gleaner 3000-6 & 3000-8 / 2003 - 2014 cornheads, Oct 25, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-15-gleaner-cornheads/7006699896.html,,2019-10-25,US,2019-11-21
35 older Massey Ferguson corn heads various models, Oct 25, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-35-older-massey-ferguson-corn/7006698148.html,,2019-10-25,US,2019-11-21
23 older Gleaner cornheads various models, Oct 25, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grq/d/arthur-23-older-gleaner-cornheads/7006682666.html,,2019-10-25,US,2019-11-21
2010 chevy traverse engine 3.6, Oct 25, &excats=134-40&min_price=5000001, Missouri, St Louis, For Sale-Wanted, Auto Parts by Owner, https://stlouis.craigslist.org/pts/d/caseyville-2010-chevy-traverse-engine-36/6988186764.html,,2019-10-25,US,2019-11-21
Lights, Oct 25, &excats=134-40&min_price=5000001, Florida, Ocala, For Sale-Wanted, Household, https://ocala.craigslist.org/hsh/d/ocklawaha-lights/7006667546.html,,2019-10-25,US,2019-11-21
Gold Buyers Diamond Buyers Rolex Buyers Jewelry Buyers Cash ., Oct 25, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Jewelry, https://orlando.craigslist.org/jwl/d/kissimmee-gold-buyers-diamond-buyers/7006986945.html,,2019-10-25,US,2019-11-21
Gold Buyers Diamond Buyers Rolex Buyers Jewelry Buyers Cash ., Oct 25, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Jewelry, https://orlando.craigslist.org/jwl/d/kissimmee-gold-buyers-diamond-buyers/7006986637.html,,2019-10-25,US,2019-11-21
Buying iPhone X Xs Max xr Macbook IPad 10 11 pro Max 8 7 Plus iCloud, Oct 25, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Wanted, https://orlando.craigslist.org/wad/d/orlando-buying-iphone-xs-max-xr-macbook/7006832117.html,,2019-10-25,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Oct 25, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7007050365.html,,2019-10-25,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Oct 25, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7006667900.html,,2019-10-25,US,2019-11-21
bus PARTY BUS EL PASO TX XV SWEET 16 MORE, Oct 25, &excats=134-40&min_price=5000001, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-bus-party-bus-el-paso-tx-xv/6992220001.html,,2019-10-25,US,2019-11-21
carpas mesas sillas jumping ballons party rentals, Oct 25, &excats=134-40&min_price=5000001, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-carpas-mesas-sillas-jumping/6986631603.html,,2019-10-25,US,2019-11-21
2014 genesis hunday  coupe  turbo  parts  parting out, Oct 25, &excats=134-40&min_price=5000001, Texas, San Antonio, For Sale-Wanted, Auto Parts by Owner, https://sanantonio.craigslist.org/pts/d/san-antonio-2014-genesis-hunday-coupe/6998934933.html,,2019-10-25,US,2019-11-21
WE BUY PHONES WE BUY PHINES, Oct 25, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-we-buy-phones-we-buy-phines/7007161373.html,,2019-10-25,US,2019-11-21
