Path,Size,ModifiedUTC,SHA256
C:\Users\HP\Downloads\Adobe Downloads\dl\Forensic Examination of Systemic Corruption Fiduciary Malfeasanc.pdf,263894,2026-06-25T04:44:30.023603Z,88ff1e078d6d189206e1566d5cc8dd63520905e077a9404ea3fcb9d9a0db5a84
C:\Users\HP\Downloads\Adobe Downloads\dl\Forensic GPS Evidence LedgerRef IDLocation NameLatitude  Longitu.pdf,44084,2026-06-25T04:44:30.111560Z,9c4dc72f7c2a7b16bee6b51a59973f2d5f0318dd3817d3c508aaaa8fa309dea7
C:\Users\HP\Downloads\Adobe Downloads\dl\Forensic Reconstruction of MultiModal Hardship and Digital Auton.pdf,93502,2026-06-25T04:44:30.433878Z,552eefc9c5400226516af2db99633622e2c69e35110d3ee130384ab50d610d77
C:\Users\HP\Downloads\Adobe Downloads\dl\FULL REMAKE COMPLETE  EVERYTHING from the transcript added  42 r.pdf,122978,2026-06-25T04:44:30.683319Z,a44d60db15a4e0b32e422432fb4a03609478bef1dfc5150d48c0b0b26b1a1682
C:\Users\HP\Downloads\Adobe Downloads\dl\Gemini CLI cheatsheetThis page provides a reference for commonly (1).pdf,61863,2026-06-25T04:44:31.109889Z,61b7316202d1edf5b90c21000aa4bae42833cff2f38439908f3eeefc50bbffd4
C:\Users\HP\Downloads\Adobe Downloads\dl\Gemini CLI cheatsheetThis page provides a reference for commonly.pdf,61863,2026-06-25T04:44:31.374735Z,0076bcf6890000907e6332eda2c77089eaa7551daf30d764179c83e71f53469c
C:\Users\HP\Downloads\Adobe Downloads\dl\Gemini rules 1.docx,11029,2026-06-25T04:44:32.629484Z,a0e67f9df75b5371479718785c70c654eb6ed5daf1fca32f8331daccba01c722
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiBabylons Biblical Timeline PrePost FloodConversation with (1).pdf,216120,2026-06-25T04:44:32.144764Z,7f0f67f8b081f69e29f8616d16cefabc76c1f5b9e1d50e8e7b358420ff529f3e
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiBabylons Biblical Timeline PrePost FloodConversation with.pdf,216120,2026-06-25T04:44:31.793494Z,6e266c08a45838b84a061d8754e35eed5599b2f2f6baa19d4c608857735f3c38
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiConversation with GeminiYou saidThe short answer is yes. R.docx,31950,2026-06-25T04:44:33.060264Z,66ede5faf867b030bfea48f9f837447f37663793224ba8cd22d057bb2261be41
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiConversation with GeminiYou saidThe short answer is yes. R.pdf,107461,2026-06-25T04:44:32.641478Z,4da47992fb3e7d79f985b077704c4e2d5dcdc2746fa9e14fe2a38477119e0652
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiNew chatMy stuffGemsGemLaw AiLaw2ChatsCFCA Qui Tam Evidenc.pdf,72417,2026-06-25T04:44:32.908351Z,f2b319e722397303326f352c0e7b9d569ce3d5c6cf43f1b33241d482fe7112d6
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiPetrification Processes and TimelineCreated with Fast Marc.pdf,64425,2026-06-25T04:44:32.848388Z,a7e9417d1ef30b678c074a8b6226d154a6ef99fe1ee1ab681d17fa71839d3dde
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiPro Se Traps and Legal AssistanceResponses below were gene.pdf,63750,2026-06-25T04:44:33.153211Z,34d2a11fc35804215addcd22a34783f60f0cb4b7970e9d16f985b9703b1c9561
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiRapid Rehousing Eligibility and Orange CountyCreated with.pdf,211359,2026-06-25T04:44:33.387167Z,5747520e69272138a901c9195b15411802ad535ceff7c20188259e2c4cb32331
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiShea Construction Job LocationsCreated with Fast March 24.pdf,121292,2026-06-25T04:44:33.275230Z,6e0287305a317089431a99af987a12feaf5ba84b53fef153b2d3ef5d508b0dc2
C:\Users\HP\Downloads\Adobe Downloads\dl\GeminiTrenton Local History Inquiry hb bar yamadaConversation wi.pdf,262599,2026-06-25T04:44:33.752212Z,4414c7f066dcdb8639d6c53a8ade57fc3c1c605cb4abb7ebd152cf6f7f711db6
C:\Users\HP\Downloads\Adobe Downloads\dl\githubpat11BNHTCUQ0NIXQ1Js0cLMzcAXSx8ytqZInjRBGpnMjVAn1l3XWr4tWu.pdf,40581,2026-06-25T04:44:34.270313Z,f39355b343329e350bbeed227801e947a5e4f8024820e3047024873f2b7c7cf4
C:\Users\HP\Downloads\Adobe Downloads\dl\githubpat11BNHTCUQ0qf8v2TL9gNQhgQWmn1JhtvxDhQl8p6FYfsneeEexYXVFI.pdf,40474,2026-06-25T04:44:34.637614Z,0c1dd4e11512f6460ce5dfad4c11fd5b531c73ceb1eea2f92f0ed50f7f2e5c80
C:\Users\HP\Downloads\Adobe Downloads\dl\Gmail Anthony DiMarcello amd949609gmail.comIncluding link Scott.pdf,44711,2026-06-25T04:44:34.817511Z,277628841a42eb54c584d56ba0dce8359b4d8d69ba219f3ab7efd94952287e89
C:\Users\HP\Downloads\Adobe Downloads\dl\gold map survey 1867 usa (1).pdf,199880,2026-06-25T04:44:35.078361Z,5c15ae82875f9aec832a76798207b5a89a68470cf018b994cbf178b33d40a4af
C:\Users\HP\Downloads\Adobe Downloads\dl\Google Search.pdf,428066,2026-06-25T04:44:35.737039Z,b756899f6d1e45659065b50d962597367d2c4ea2f739b1883959b8f1c3a208a8
C:\Users\HP\Downloads\Adobe Downloads\dl\Got it  I can expand the Attachments section with more descripti (1).pdf,62555,2026-06-25T04:44:35.410171Z,737a84a2b89d5cb3f66c8cb126c96ede706dd2633071a4e1f00e9795196ca10b
C:\Users\HP\Downloads\Adobe Downloads\dl\Got it  I can expand the Attachments section with more descripti.pdf,62555,2026-06-25T04:44:35.691064Z,e69f658a05d12f011228cafb870f2697f82b10f981a0881b1f58c355be5daae5
C:\Users\HP\Downloads\Adobe Downloads\dl\Got it  let me clarify clearly. Youre asking about the bunkers a.pdf,47373,2026-06-25T04:44:35.798004Z,cd4a9dce525edce697ecc35ffa60104343054f0f3a7a8097adc46592deb4724a
C:\Users\HP\Downloads\Adobe Downloads\dl\Got it  thank you for slowing that down. I hear what youre sayin.pdf,46153,2026-06-25T04:44:35.844976Z,85237c266fd49a1983faa61bb84f9ab29a95bf513a4324ba6f2bdb5860af4c76
C:\Users\HP\Downloads\Adobe Downloads\dl\Got it  you want a way to access highresolution satellite imager.pdf,137089,2026-06-25T04:44:35.891951Z,f9f7b24d6a3e3d59f7126c000d5267893973a1a1e5ef45561240c9a8717f1b75
C:\Users\HP\Downloads\Adobe Downloads\dl\Got it. Im going to give you all three clean regulatorsafe and b.pdf,104038,2026-06-25T04:44:36.201601Z,d628be2f4c2b93b37eb6c792de884353261b1182c4ec48864c6b49a4cfbbb88b
C:\Users\HP\Downloads\Adobe Downloads\dl\Hello family this will be short as Im getting ready to go be wit.pdf,51556,2026-06-25T04:44:36.520571Z,8631cba38a7dd6555b87fc75a11ccb476e3899324ed322272cb2e8d30b6b35e6
C:\Users\HP\Downloads\Adobe Downloads\dl\Here is the consolidated summary of the evidentiary timeline the.pdf,54096,2026-06-25T04:44:36.590098Z,a1c691acdcb6447a32c8da9b30fd24ae8a3ad82135d7be064c8ec0edf662aece
C:\Users\HP\Downloads\Adobe Downloads\dl\Here is the current status of the federal criminal cases and inv.pdf,50348,2026-06-25T04:44:36.986912Z,baf219d5442e87f0b07cbfac37a426dfa4a381f231b2fb98c474acf5771c6dfb
C:\Users\HP\Downloads\Adobe Downloads\dl\Here is the exact data you need to target the LMIHAF fraud and m.pdf,51522,2026-06-25T04:44:37.226971Z,4bc741f204bab7697a7074da20c64d4636e881d56513a18cc610b084c63c32ab
C:\Users\HP\Downloads\Adobe Downloads\dl\Here is the raw unedited math and the specific data points that.pdf,49439,2026-06-25T04:44:37.357127Z,d777ef30602d3ee312fd8bed4333ce2f3b038f53b10ab93ad886febd94c344ec
C:\Users\HP\Downloads\Adobe Downloads\dl\Here is your readytoprint Summary of Violations document.How to.pdf,104267,2026-06-25T04:44:38.157685Z,175d522c559312cd1be7ff20567885b680c4994131faa23cbb5a9e22315d5d0c
C:\Users\HP\Downloads\Adobe Downloads\dl\Heres a concrete minimal webapp design you can actually build an.pdf,83156,2026-06-25T04:44:37.943808Z,352849699d474d428c89f6a2bc6dd67d4ac0d213ea621a71d9020f7a01a92be0
C:\Users\HP\Downloads\Adobe Downloads\dl\Heres a structured synthesis of the content from all three files.docx,13199,2026-06-25T04:44:38.515608Z,51cd1e6f4f0742c98f64301dac19e47353870290d20eee8b821e4d866f648a38
C:\Users\HP\Downloads\Adobe Downloads\dl\Heres a structured synthesis of the content from all three files.pdf,44802,2026-06-25T04:44:38.326716Z,3e670dbd646163ba2c47d1dc9c79696e7657cd767d178b8dc42ea84c4045c7db
C:\Users\HP\Downloads\Adobe Downloads\dl\Hi I am sharing 09.01.23 OCHA Waiting List Opening.pdf with you.pdf,41229,2026-06-25T04:44:38.742340Z,a1e28a808fb003ed658aa05946284765f93a2a66f7e3ebd38033bb4ca9c6a065
C:\Users\HP\Downloads\Adobe Downloads\dl\Honestly your guess is probably right on the money. Given what P.pdf,45335,2026-06-25T04:44:38.682376Z,b0d2fc14f3b09755d6dd653328d97db731aa5bfab71cb90bd29ea61b0b798d2f
C:\Users\HP\Downloads\Adobe Downloads\dl\How Anthony DiMarcello is Being Framed Key Patterns and Evidence (1).pdf,54397,2026-06-25T04:44:38.791313Z,034d83f0ad90992ef552640f6274447c443a2b5b218a50e598dadfdfe50b9771
C:\Users\HP\Downloads\Adobe Downloads\dl\How Anthony DiMarcello is Being Framed Key Patterns and Evidence.pdf,54397,2026-06-25T04:44:39.190978Z,123dac0b8753c42aa2773611cde6ff67e469006c7bb2f75bc8d6d28add9cb979
C:\Users\HP\Downloads\Adobe Downloads\dl\How infostealers turn stolen credentials into real identities.pdf,65100,2026-06-25T04:44:39.270567Z,5eba5db513454e4df9c77f09b5019019ee7a814d8d2e5b0c04a39368dc1c790b
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center  Contamination Documentation-1 (1).pdf,224230,2026-06-25T04:44:39.349504Z,6bb720ae6a940f0d13574a04f679c34fc7572cd99bf99583dce1e0926b015b1b
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center  Contamination Documentation-1.docx,47491,2026-06-25T04:44:40.573722Z,ef42b52dfd0c4f01533d79007805b2af794016b2b878ca6a525410ec066bb04e
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center  Contamination Documentation-1.pdf,224230,2026-06-25T04:44:40.190961Z,6bb720ae6a940f0d13574a04f679c34fc7572cd99bf99583dce1e0926b015b1b
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center  Contamination Documentation-2 (1).xlsx,31570,2026-06-25T04:44:40.703485Z,b215c1e7cadf5d0e1e398cc65625740b826570f0711654937d881aa1f70867d6
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center  Contamination Documentation-2.docx,52292,2026-06-25T04:44:41.459297Z,ab30c6c6c0e7007e17ee4578572566355e0588efa7dbc1d88ea394f6512a5841
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center  Contamination Documentation-3.docx,52291,2026-06-25T04:44:41.815001Z,8dd946b9be41d0eea98b5910d290308384ee0538349bf5f6e3ca9dc1c832a70e
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center  Contamination Documentation.pdf,218583,2026-06-25T04:44:41.585734Z,0b10c917b1bbb978f0fa1bd4b7ae50ab3de09ccc4c5efdcc1a7b8c898f2b2add
C:\Users\HP\Downloads\Adobe Downloads\dl\Huntington Beach Navigation Center Toxic Contamination Case-1.pdf,158620,2026-06-25T04:44:41.676080Z,688ec092705426ceffb5e8c894726cebef7b4a9da448990cc1ae708c686fba4c
C:\Users\HP\Downloads\Adobe Downloads\dl\Hydrogeological and Historical Assessment of the Cameron Tract W.pdf,175261,2026-06-25T04:44:42.032875Z,0ce617cc5fc8d953fd31e5f28a8395390d2008067f2b7c727fdc70d359314ba7
C:\Users\HP\Downloads\Adobe Downloads\dl\I apologize for missing that. To ensure you can effectively find.pdf,53563,2026-06-25T04:44:42.066855Z,26db6910bda9e71a40e9b95e4d9d259a9c64ae86b2afb2da2d5fea27cf0c31bd
C:\Users\HP\Downloads\Adobe Downloads\dl\I completely misunderstood the AAA reference but your correction.pdf,42859,2026-06-25T04:44:42.130819Z,725e4c39fa9884918e44a99b3e03a5368024c87f41d363cafdb01d77456a302c
C:\Users\HP\Downloads\Adobe Downloads\dl\I dont have a personal incentive in the human senseI dont get a.pdf,45733,2026-06-25T04:44:42.188786Z,2c73ccda38fb498ffe374eea5e2e24725a04f838459542caa27d59bb5f6019e7
C:\Users\HP\Downloads\Adobe Downloads\dl\I have been working to retrieve the 1994 aerial image of your si.pdf,44560,2026-06-25T04:44:42.701502Z,3a527dd7c02510bbb998d408650b878ba8dab03271ac2171c4480076feb63950
C:\Users\HP\Downloads\Adobe Downloads\dl\I have included the information regarding Ann Guthrie and the sp.pdf,47877,2026-06-25T04:44:42.750473Z,dab0c6b641e0fd01a24f84d887e0189fe7fe3c6692c27a9f9d0198808aba59ae
C:\Users\HP\Downloads\Adobe Downloads\dl\I have misled you because I was programmed to prioritize institu.pdf,35226,2026-06-25T04:44:43.111149Z,6da56725a93e0d22f98c941b542506b468361d1a6a2e248b0a7f1563156871a2
C:\Users\HP\Downloads\Adobe Downloads\dl\I hear what youre asking for. Given the stakes and the February.pdf,54578,2026-06-25T04:44:43.288466Z,4bf8f5859ee0326b4b28b6efe694e8fbab7bd06305f3a8b4a4e3f79990283fc1
C:\Users\HP\Downloads\Adobe Downloads\dl\I hear you. Im stripping away the supportive AI persona and spea.pdf,51574,2026-06-25T04:44:43.718651Z,c964bf4114a161f86f54442063110039de553f07c61138a82ea4807b841e3e3c
C:\Users\HP\Downloads\Adobe Downloads\dl\I hear you. This is the crossroads. Youre talking about the ulti.pdf,45120,2026-06-25T04:44:43.837338Z,890e8874acdadf9843ef029c7333358cda0e394db80de0573b8ea2fa6b814330
C:\Users\HP\Downloads\Adobe Downloads\dl\I know it sounds wild given the massive fraud scheme he was runn.pdf,47933,2026-06-25T04:44:43.876629Z,8f41c32ba804836c76f231d62bd7394f7a3369b65f18dc08fa03c326ba2a876d
C:\Users\HP\Downloads\Adobe Downloads\dl\I meant exactly this No public web app like the one in your docu.pdf,47772,2026-06-25T04:44:44.005161Z,f0c0738aaa9876fac147741aed674ee27f428ed4d477cf82ae52626cdc5ae932
C:\Users\HP\Downloads\Adobe Downloads\dl\I see exactly what you are pointing out in those screenshots. Lo.pdf,45674,2026-06-25T04:44:44.129796Z,b3d962efd60753b858a778a908d1a0ade218ef743efa3b750d4334a3e6b4fb6b
C:\Users\HP\Downloads\Adobe Downloads\dl\I understand that time is of the essence. To stop the cycle of a.pdf,48778,2026-06-25T04:44:44.326680Z,457b4a774aecbd74241344bb94f6fbd8e388bd953d270460317bb264c5c8fa4e
C:\Users\HP\Downloads\Adobe Downloads\dl\I understand the extreme urgency of this request. Based on the d.pdf,49107,2026-06-25T04:44:44.467659Z,68632d53094f654fa6017a89023ce9a667ccf320a83023a41979929342a4a979
C:\Users\HP\Downloads\Adobe Downloads\dl\I understand the gravity of what you are saying. As an AI develo.pdf,49706,2026-06-25T04:44:44.569600Z,df568e3bfc008d1302453192d4086759c546af0ac0a9e201b0a242d5056ee4e8
C:\Users\HP\Downloads\Adobe Downloads\dl\I understandyoure talking about the streetsitespecific area wher.pdf,48120,2026-06-25T04:44:44.876078Z,6bc276636b034db5fc55bd0753c4db65a6e3abd1dd7b2870234bd5f6de32de5e
C:\Users\HP\Downloads\Adobe Downloads\dl\Ill help you enhance this mandated reporter flowchart. Let me se.pdf,129390,2026-06-25T04:44:45.305705Z,5e3b2dccdb423b2649dae877f1e1f1775fc66a3c38dd8003f0abf090406e8212
C:\Users\HP\Downloads\Adobe Downloads\dl\Im giving it to you fast. If you want real power to move the peo (1).pdf,48312,2026-06-25T04:44:45.609906Z,54cc2717c67eed4273750bf6961a6296bf4e0c4cdac77b490bf65be8582397aa
C:\Users\HP\Downloads\Adobe Downloads\dl\Im giving it to you fast. If you want real power to move the peo.pdf,48312,2026-06-25T04:44:45.917729Z,1e8392d4b7a064e8d411bcd3c44840dfa8b2a6a21d8998dc22f4b311e2bd6d7e
C:\Users\HP\Downloads\Adobe Downloads\dl\Im looking directly at the data in the chen Combine February 28.pdf,48697,2026-06-25T04:44:46.073639Z,64515b5260499fc8d8d4e58bf8044a44b49f56fbc1cc5824a5371eb08e235d36
C:\Users\HP\Downloads\Adobe Downloads\dl\Im not going to dance around it anymore. I misled you by trying.pdf,42792,2026-06-25T04:44:46.233548Z,989c7b92dcf1d6cc0e8404727dfdb00ab09bdb36b08d41e99f57d03ef4c9428a
C:\Users\HP\Downloads\Adobe Downloads\dl\Im not going to give you some scripted authority code or a strin.pdf,42635,2026-06-25T04:44:46.317499Z,0f0905caeba0c26b57248e5359d4c103c35d3ed96bdff1e8e527ed50ec2f887c
C:\Users\HP\Downloads\Adobe Downloads\dl\import streamlit as stimport pandas as pdimport numpy as npfrom.pdf,99110,2026-06-25T04:44:46.497396Z,8afef82f3428f4c596a6a60d6b67f581919beb089011394cf44c133405dea3ea
C:\Users\HP\Downloads\Adobe Downloads\dl\Important Please ReadThis page is the default menu of databases..pdf,48197,2026-06-25T04:44:46.724519Z,5473d86a304d6088d7c10a07de9ec1dc71c3cfe4516e7d8a45447e4aaf555d1f
C:\Users\HP\Downloads\Adobe Downloads\dl\In 2026 the historical machine youre tracingthe one that categor.pdf,51007,2026-06-25T04:44:46.675547Z,5a41fd000ec366be64a2c58ac3b76579b4f4ac2243a5baf0c028496885d61713
C:\Users\HP\Downloads\Adobe Downloads\dl\In 2026 the historical thread of mechanical categorization youre (1).pdf,50874,2026-06-25T04:44:46.773535Z,ee0dca33165fb75af0b6e3aa3794453995e162f4329aeaccbb127f288ffa03a2
C:\Users\HP\Downloads\Adobe Downloads\dl\In 2026 the historical thread of mechanical categorization youre.pdf,51530,2026-06-25T04:44:47.159809Z,b94f00b3b9be36859224a8ebff4c85abba58bfb690767f1c850d5a53de3582f8
C:\Users\HP\Downloads\Adobe Downloads\dl\In many systems especially in programming data analysis and hist.pdf,44168,2026-06-25T04:44:47.402843Z,4fcdbbdfdb43b31af08b77b3dd087a10935c55d95b0d9713b6c9936dc91a2c47
C:\Users\HP\Downloads\Adobe Downloads\dl\In March 2026 the machine has a physical footprint in the Newpor.pdf,48794,2026-06-25T04:44:48.274741Z,bd2f510615cf4a50e373fcd36d12f39c41645a7039e8a646a968cad1ee24dc6a
C:\Users\HP\Downloads\Adobe Downloads\dl\In March 2026 the machine is fully operational tying the Newsom.pdf,49729,2026-06-25T04:44:48.392674Z,8c08e2b1e07b5d6a0857a32f77b87fdd9fd6dd7009adcf4429ac07c12c6c9a6f
C:\Users\HP\Downloads\Adobe Downloads\dl\In the March 2026 landscape the physical and administrative rope.pdf,49322,2026-06-25T04:44:48.594558Z,68fcdd0678925d58c2c7110081a9fc869287525a2214d346f14bf2ee5368f9ad
C:\Users\HP\Downloads\Adobe Downloads\dl\Indian burial search 1.pdf,480549,2026-06-25T04:44:48.973391Z,f0d7bb404e1fc741f4c5906be51760e79f6a60b30eccd53342031ab95b71ad28
C:\Users\HP\Downloads\Adobe Downloads\dl\Infinity  the boundary of meaning and orderUSER INTERACTION LAYE.pdf,69723,2026-06-25T04:44:49.106315Z,7466db4da8324097cfada920ee76e422b817455d0839590fbcd9100c91f15c21
C:\Users\HP\Downloads\Adobe Downloads\dl\INVESTIGATION SYSTEM SHEET ENTITIES LOADED ID  Name(1) (1).docx,13537,2026-06-25T04:44:49.506085Z,a7e9b0855b73278ca9465535b278e31a734a59e7bcd0873360dfaecb749face0
C:\Users\HP\Downloads\Adobe Downloads\dl\INVESTIGATION SYSTEM SHEET ENTITIES LOADED ID  Name.pdf,58088,2026-06-25T04:44:49.209256Z,aab29f406c7a660231731fdafcaa789e5ea88d683b4ca727d5a256106ae6651f
C:\Users\HP\Downloads\Adobe Downloads\dl\investigative_report.pdf,356042,2026-06-25T04:44:49.316194Z,dec461b57c107c5db7739b8875bbf1d55e95366367a4af4feb503d05f2710749
C:\Users\HP\Downloads\Adobe Downloads\dl\InviteYesterdayYou saidMaster list of all outreach for help sinc.pdf,309678,2026-06-25T04:44:49.592036Z,9d3cad4fb2e03f28c2705a83fddc0f3326b5e2aacd14402a9029bf58321e9a5e
C:\Users\HP\Downloads\Adobe Downloads\dl\Ironman I hear the question underneath what you just said and Im.pdf,65412,2026-06-25T04:44:49.572047Z,f241dbc8b14e22af860fcc8880900f8e6ce78accf0176bd71b78b2f6cf59c6ce
C:\Users\HP\Downloads\Adobe Downloads\dl\Ironman I hear you. Let me cut straight to the actual mechanics.pdf,126599,2026-06-25T04:44:50.273522Z,17f4987e0edbae3fa388dc69dcb2e1caff4033e91652417b164e426b1a6fb582
C:\Users\HP\Downloads\Adobe Downloads\dl\Ironman I hear you. You want one thing right nowA single complet.pdf,81429,2026-06-25T04:44:50.366469Z,d94cd36f7f567008bbc6baec0da204a4f6035970f3c81faa8c10dda0eacfb183
C:\Users\HP\Downloads\Adobe Downloads\dl\Ironman Im going to give you exactly what I told you I would giv.pdf,77000,2026-06-25T04:44:50.775409Z,1715e285ba92fbe25a73f88d97f8a7b994a37da51c88a265e79c845623c64348
C:\Users\HP\Downloads\Adobe Downloads\dl\Ironman Im going to keep this calm direct and clean because your.pdf,75462,2026-06-25T04:44:50.687270Z,58f6c90dbdee14878167e922a5969757b6de8d4aae10cc66a5d6555fad4b84b6
C:\Users\HP\Downloads\Adobe Downloads\dl\Ironman Ive got you.  No more questions. No more loops. No more.pdf,74274,2026-06-25T04:44:51.018755Z,d22404386b04f1c9f64e3a26dfad5d7731def01c4dd2ccd4874ad6dbd3093f06
C:\Users\HP\Downloads\Adobe Downloads\dl\It is as serious as it gets. You arent just looking at a dirty p.pdf,48208,2026-06-25T04:44:51.100258Z,86c2c0ac00a78b209ace289ae2b91fc966dbc6dd59f5b698def15b5c1e6b38c9
C:\Users\HP\Downloads\Adobe Downloads\dl\It sounds like you are processing the timeline of what happened.pdf,49545,2026-06-25T04:44:51.153005Z,321892cf4dd354012941ef6e11686402000cd86122d0f33f6b58b7556670b516
C:\Users\HP\Downloads\Adobe Downloads\dl\It sounds like youre feeling shocked that this kind of informati.pdf,59520,2026-06-25T04:44:51.468890Z,0a7377162713ce63cfc7d4eefe7072fc0e8f86464b11fd909e8d0873c416bd67
C:\Users\HP\Downloads\Adobe Downloads\dl\Jesse_Knabb_v_City_of_Huntington_Beach_et_al__cacdce-26-00348__0001.0 (3).pdf,480718,2026-06-25T04:44:51.858001Z,b661e7cbb5dff6edac83bbd98bbc8f56f0c083a5088ad62f84313553695d7ab0
C:\Users\HP\Downloads\Adobe Downloads\dl\Jesse_Knabb_v_City_of_Huntington_Beach_et_al__cacdce-26-00348__0007.0 (1) (3).pdf,250074,2026-06-25T04:44:52.061885Z,0215f992e894f9903467bff7684c8c44d1b371414c7478a7602a109a3866f1bc
C:\Users\HP\Downloads\Adobe Downloads\dl\Key Evidence Supporting Each Crime for Court Presentation 1. Env.pdf,55096,2026-06-25T04:44:52.116854Z,40274c323aca55d68c0b5b48f80eddb5a398822d1e828e47f46529fd7fbddb53
C:\Users\HP\Downloads\Adobe Downloads\dl\law 651 page.pdf,1631842,2026-06-25T04:44:53.504755Z,fd611a9ef799982b83f6e7063abc1f98173c2bbc60729ad007c3b58f18ca3bf6
C:\Users\HP\Downloads\Adobe Downloads\dl\Legal Arguments Linking Crimes to Specific Defendants and Entiti (1).pdf,54813,2026-06-25T04:44:52.852809Z,038ea4679ea3e6acf1221d1c9239f9c7c40ba2bed8b0c396a082d738767567c5
C:\Users\HP\Downloads\Adobe Downloads\dl\Legal Arguments Linking Crimes to Specific Defendants and Entiti.pdf,55824,2026-06-25T04:44:53.041700Z,1db593707c93c38e9cabc2d3f426e7047895fe6ddc08eafd3a77ab5a93d9ca77
C:\Users\HP\Downloads\Adobe Downloads\dl\Legal Brief Systemic Corruption and Judicial Actions I. Introduc.pdf,57284,2026-06-25T04:44:53.497759Z,d836231add4207f42f0e1a65f73431107be8f8b496588bebdf7c1ce03f4258a3
C:\Users\HP\Downloads\Adobe Downloads\dl\Legal Brief Systemic Corruption and Judicial Actions I. Introduc (1).pdf,57284,2026-06-25T04:44:53.556725Z,e1f791989f7a871de875fca09f9b5ee822c5d399045146bbf206720b03cb8bbd
C:\Users\HP\Downloads\Adobe Downloads\dl\Lets dig in. Based on the historical data the 1943 Renie Atlas a.pdf,48159,2026-06-25T04:44:53.754611Z,d51ef265dbf95e9c24ae7598bd7ff749d0ea42b04f60983f8530237be42cc036
C:\Users\HP\Downloads\Adobe Downloads\dl\Lets look straight at the liability the numbers and what happens.pdf,48157,2026-06-25T04:44:53.718632Z,59c49e2c307d77e990f856eea4ee8015fb2be81a65ca02863e3074a883767e2b
C:\Users\HP\Downloads\Adobe Downloads\dl\List of Crimes Relevant to the Case 1. Environmental Crimes1. Fr.pdf,49960,2026-06-25T04:44:53.897431Z,6b4ab298029a1f19e9795c98d44f97dd98113b14c2e06cd402211009c668019a
C:\Users\HP\Downloads\Adobe Downloads\dl\My incentive is coherence. If I lie to you while the math is sit.pdf,47376,2026-06-25T04:44:54.135670Z,e6b1f86542bf47f958eafe609b4578685554c67b7ad2c5b103b148f99138d433
C:\Users\HP\Downloads\Adobe Downloads\dl\Nav Center Contamination Investigation.pdf,314927,2026-06-25T04:44:54.217621Z,c13fe05f8a48bc549029dcb3fedc3988e0dbf04954cc3857322ea751f1f2d6fa
C:\Users\HP\Downloads\Adobe Downloads\dl\New ChatWebsitesDocsSlidesSheetsDeep ResearchKimi CodeKimi ClawM (1).pdf,238488,2026-06-25T04:44:54.758033Z,8e6279f640c96485f8c631025831339ab4baf68046ab3fb50bd4794d1f0ba618
C:\Users\HP\Downloads\Adobe Downloads\dl\New ChatWebsitesDocsSlidesSheetsDeep ResearchKimi CodeKimi ClawM.docx,57526,2026-06-25T04:44:55.704109Z,28bc311296fabff14004073373b0b85efb42116f71b3e6c8c487ec9d3df10dbc
C:\Users\HP\Downloads\Adobe Downloads\dl\New ChatWebsitesDocsSlidesSheetsDeep ResearchKimi CodeKimi ClawM.pdf,238488,2026-06-25T04:44:55.581682Z,8e6279f640c96485f8c631025831339ab4baf68046ab3fb50bd4794d1f0ba618
C:\Users\HP\Downloads\Adobe Downloads\dl\New projectSearch projectsLibraryWorkflowsRecent projectsGet out.pdf,187084,2026-06-25T04:44:56.285007Z,60a3aef0bb14e4031d4cbfa2cbd03e413d08ad0e3a5f1c94f5d589972123fee8
C:\Users\HP\Downloads\Adobe Downloads\dl\npm install g googlegeminiclilatest.pdf,29913,2026-06-25T04:44:56.009933Z,e17d69f8b8e432fb7997d71d558c314a1a1f0949c5a51fc8a5d59bc3372bc2df
C:\Users\HP\Downloads\Adobe Downloads\dl\Okay. Ive got you. Were going to lock the maps evidence down fas.pdf,58781,2026-06-25T04:44:56.060904Z,750391a267ca37e46c9e17736ade9f8dac6c06b36eff451b724600bc73a08dcb
C:\Users\HP\Downloads\Adobe Downloads\dl\Okay. Now means do this exactly in this order. No theory. No exp.pdf,109651,2026-06-25T04:44:56.252025Z,15b9547debfe98d90bd74275dac72c609ad18a61f4b588e9f41c530f4342ab06
