LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
1182788910,04/24/2021,0405,PPP,KYLA LATHON,3961 Woodridge Way,Tucker,GA,30084-2159,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,N,Existing or more than 2 years old,Tucker,DEKALB,GA,30084-2159,GA-04,1.0,424320,Black or African American,Not Hispanic or Latino,,20830.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,20913.59,09/22/2021
1416319005,05/13/2021,0405,PPP,GILLES KOUADIO,725 San Miguel Dr,Stone Mountain,GA,30083-3830,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30083-3830,GA-04,1.0,485310,Black or African American,Not Hispanic or Latino,1.0,20831.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20979.56,02/03/2022
7997139004,05/26/2021,0405,PPS,CHRISTAL GUTHRIE,65 Kestrel Cir,Covington,GA,30014-3021,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Y,Existing or more than 2 years old,Covington,NEWTON,GA,30014-3021,GA-04,1.0,812112,American Indian or Alaska Native,Unknown/NotStated,1.0,20830.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Unanswered,,20918.22,11/02/2021
8238739000,05/27/2021,0405,PPS,BRANDON PINDER,140 Meadowbrook Ct,Covington,GA,30016-3161,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Y,Existing or more than 2 years old,Covington,NEWTON,GA,30016-3161,GA-04,1.0,541613,Black or African American,Not Hispanic or Latino,1.0,20827.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20983.61,02/25/2022
9074238908,05/12/2021,0405,PPP,ELITE COURIER LOGISTICS LLC,5784 Windermere Ct,Lithonia,GA,30038-6120,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-6120,GA-04,1.0,492110,Black or African American,Not Hispanic or Latino,1.0,20830.0,,,,,,Limited  Liability Company(LLC),188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,20926.32,11/10/2021
8148098804,04/22/2021,0405,PPP,OLAYINKA OSINUGA,5815 Marbut Rd,Lithonia,GA,30058-2605,,Exemption 4,60,100,20625.0,20625.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Lithonia,DEKALB,GA,30058-2605,GA-04,1.0,812112,Black or African American,Not Hispanic or Latino,1.0,20620.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,,
8158748802,04/22/2021,0405,PPP,AUTURO CLARK,8001 Tree Mountain Pkwy,Stone Mountain,GA,30083-6747,10/19/2022,Charged Off,30,100,20340.0,20340.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30083-6747,GA-04,1.0,812112,Black or African American,Not Hispanic or Latino,1.0,20335.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,,
1722949004,05/13/2021,0405,PPP,ANTONIA MCKENZIE,6150 Arbor Links Rd,Lithonia,GA,30058-3184,,Exemption 4,60,100,19579.0,19579.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Lithonia,DEKALB,GA,30058-3184,GA-04,1.0,522220,Black or African American,Not Hispanic or Latino,,19577.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,,
5265618909,04/29/2021,0405,PPP,LARRY WATSON,2500 Shallowford Rd NE,Atlanta,GA,30345-1226,07/14/2022,Paid in Full,60,100,11712.0,11712.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Atlanta,DEKALB,GA,30345-1226,GA-04,1.0,722410,Black or African American,Not Hispanic or Latino,1.0,11709.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,11840.18,06/09/2022
4728908905,04/29/2021,0405,PPP,KEVIN CULPATRICK,706 Lincoln Court Ave NE,Brookhaven,GA,30329-1819,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,N,Existing or more than 2 years old,Brookhaven,DEKALB,GA,30329-1819,GA-04,1.0,484110,Black or African American,Not Hispanic or Latino,1.0,20828.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20915.33,10/04/2021
7748208810,04/22/2021,0405,PPP,TASHA MOORE,3967 Woodland Cir SE,Conyers,GA,30013-3056,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Conyers,ROCKDALE,GA,30013-3056,GA-04,1.0,624110,Black or African American,Not Hispanic or Latino,1.0,20828.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Unanswered,,20936.16,10/29/2021
9481528909,05/12/2021,0405,PPP,ON TIME DISPATHCHING LLC,12206 Turnberry Pl,Lithonia,GA,30038-6100,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-6100,GA-04,1.0,484230,Black or African American,Not Hispanic or Latino,1.0,20830.0,,,,,,Limited  Liability Company(LLC),188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,20914.75,10/08/2021
3999369009,05/20/2021,0405,PPP,MARIO PASS,3096 Fields Dr,Lithonia,GA,30038-2098,03/22/2022,Paid in Full,60,100,19165.0,19165.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-2098,GA-04,1.0,811118,Black or African American,Not Hispanic or Latino,1.0,19160.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,19237.93,10/14/2021
4223879006,05/20/2021,0405,PPP,ANGELA BROOKS,5892 Strathmoor Manor Cir,Lithonia,GA,30058-2621,03/22/2022,Paid in Full,60,100,8332.0,8332.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Lithonia,DEKALB,GA,30058-2621,GA-04,1.0,812112,Black or African American,Hispanic or Latino,,8331.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,8388.7,02/03/2022
1739099005,05/13/2021,0405,PPP,QUASHON WALKER,1760 Stone Meadow Rd,Lithonia,GA,30058-5024,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Lithonia,ROCKDALE,GA,30058-5024,GA-04,1.0,512250,Unanswered,Not Hispanic or Latino,1.0,20828.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20914.17,10/29/2021
7710738810,04/22/2021,0405,PPP,ZAYNAH SURILLO,781 Wynbrooke Pkwy,Stone Mountain,GA,30087-6323,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30087-6323,GA-04,1.0,561720,Unanswered,Unknown/NotStated,,20832.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Veteran,,20919.38,10/04/2021
8766859005,05/28/2021,0405,PPP,CRYSTAL TAYLOR,6021 Regent Mnr,Lithonia,GA,30058-4770,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Lithonia,DEKALB,GA,30058-4770,GA-04,1.0,448130,Black or African American,Not Hispanic or Latino,,20830.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,20916.49,10/29/2021
8961108906,05/12/2021,0405,PPP,HENDERSON CHARLES,4993 Burling Gate Dr,Lithonia,GA,30038-3750,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-3750,GA-04,1.0,722320,Black or African American,Not Hispanic or Latino,1.0,20830.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20919.38,10/29/2021
9538238907,05/12/2021,0405,PPS,SALIM SHAKIR,3985 Appleton Ct,Decatur,GA,30034-4567,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Decatur,DEKALB,GA,30034-4567,GA-04,1.0,238220,Black or African American,Not Hispanic or Latino,1.0,20830.0,,,,,,Self-Employed Individuals,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20937.32,11/17/2021
8221318806,04/22/2021,0405,PPP,CYNTHIA JONES,20 Oak Manor Dr,Covington,GA,30016-0230,03/22/2022,Paid in Full,60,100,20625.0,20625.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Y,Existing or more than 2 years old,Covington,NEWTON,GA,30016-0230,GA-04,1.0,812112,Black or African American,Not Hispanic or Latino,1.0,20620.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,20717.81,10/14/2021
1784789010,05/13/2021,0405,PPP,TIONNA FRAZIER WHEELER,505 Rockborough Ter,Stone Mountain,GA,30083-3843,09/10/2022,Paid in Full,60,100,20615.0,20615.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30083-3843,GA-04,1.0,711120,Black or African American,Not Hispanic or Latino,1.0,20610.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,20874.98,08/25/2022
7981849000,05/26/2021,0405,PPP,ELIZABETH BURKS,50 Princeton Way,Covington,GA,30016-2954,08/09/2022,Paid in Full,60,100,19280.0,19280.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Y,Existing or more than 2 years old,Covington,NEWTON,GA,30016-2954,GA-04,1.0,812112,Black or African American,Not Hispanic or Latino,1.0,19278.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,19491.54,07/08/2022
4632759006,05/20/2021,0405,PPP,CALVIN CARSON,5457 Martins Crossing Rd,Stone Mountain,GA,30088-1745,03/22/2022,Paid in Full,60,100,18617.0,18617.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30088-1745,GA-04,1.0,238210,Black or African American,Not Hispanic or Latino,1.0,18614.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,18694.05,10/29/2021
8680368809,04/22/2021,0405,PPP,KISHA JACKSON,2749 Evans Mill Dr,Lithonia,GA,30058-8816,03/22/2022,Paid in Full,60,100,15437.0,15437.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Lithonia,DEKALB,GA,30058-8816,GA-04,1.0,812112,Black or African American,Not Hispanic or Latino,1.0,15432.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,15515.04,11/02/2021
3992009003,05/20/2021,0405,PPP,SHANTA HOWARD MORELAND,1313 sand,lithonia,GA,30058,03/22/2022,Paid in Full,60,100,13607.0,13607.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,lithonia,DEKALB,GA,30058,GA-04,1.0,522320,Black or African American,Not Hispanic or Latino,1.0,13605.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Unanswered,,13703.38,02/15/2022
9303758905,05/12/2021,0405,PPP,NINA BLACKMON,1080 Park West Ct,Stone Mountain,GA,30088-2317,03/22/2022,Paid in Full,60,100,12757.0,12757.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30088-2317,GA-04,1.0,425120,Black or African American,Not Hispanic or Latino,1.0,12754.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,12836.38,01/03/2022
9787728902,05/12/2021,0405,PPP,TRACIA BRYANT,4150 Ashford Dunwoody Rd NE Unit 1543,Brookhaven,GA,30319-1674,09/10/2022,Paid in Full,60,100,11875.0,11875.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Brookhaven,DEKALB,GA,30319-1674,GA-04,1.0,448120,Black or African American,Not Hispanic or Latino,1.0,11871.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,12028.39,08/30/2022
1332279009,05/13/2021,0405,PPP,NATONJA RIGGSBEE,4774 Golod Way,Lithonia,GA,30038-6296,03/22/2022,Paid in Full,60,100,10415.0,10415.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-6296,GA-04,1.0,485310,Black or African American,Not Hispanic or Latino,1.0,10411.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,10490.8,02/14/2022
8874278804,04/22/2021,0405,PPP,SHAWN WILLIAMS,3029 Blue Grass Ln,Decatur,GA,30034-3316,,Exemption 4,60,100,20830.0,20830.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Decatur,DEKALB,GA,30034-3316,GA-04,1.0,812112,Black or African American,Not Hispanic or Latino,1.0,20825.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,,
5244998908,04/29/2021,0405,PPP,DEVON HARDING,2500 Shallowford Rd NE Apt 3110,Atlanta,GA,30345-1218,03/22/2022,Paid in Full,60,100,20622.0,20622.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Atlanta,DEKALB,GA,30345-1218,GA-04,1.0,722310,Black or African American,Not Hispanic or Latino,1.0,20618.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20706.78,09/28/2021
1824179010,05/13/2021,0405,PPP,INDIA BELCHER,6123 Johnson Dr NE,Covington,GA,30014-6308,,Exemption 4,60,100,20550.0,20550.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Y,Existing or more than 2 years old,Covington,NEWTON,GA,30014-6308,GA-04,1.0,425120,Black or African American,Not Hispanic or Latino,1.0,20545.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,,
1342609005,05/13/2021,0405,PPP,DEVIN GREEN,5167 Rock Springs Rd,Lithonia,GA,30038-2329,03/22/2022,Paid in Full,60,100,19165.0,19165.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-2329,GA-04,1.0,485310,Black or African American,Not Hispanic or Latino,1.0,19163.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,19234.74,10/04/2021
2204089000,05/14/2021,0405,PPP,TERESHIA HARPER,4197 Wesley Hall Ln,Decatur,GA,30035-2827,07/14/2022,Paid in Full,60,100,16362.0,16362.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Decatur,DEKALB,GA,30035-2827,GA-04,1.0,812990,Black or African American,Not Hispanic or Latino,,16361.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,16534.26,06/09/2022
2571429008,05/17/2021,0405,PPP,KAMAL MALIN,3805 Parklane Dr,Clarkston,GA,30021-2405,03/22/2022,Paid in Full,60,100,9247.0,9247.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Clarkston,DEKALB,GA,30021-2405,GA-04,1.0,484110,Black or African American,Not Hispanic or Latino,,9246.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,9287.84,10/29/2021
1707049007,05/13/2021,0405,PPP,MARK ADAMS,5251 Rock Springs Rd,Lithonia,GA,30038-2331,,Exemption 4,60,100,8750.0,8750.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-2331,GA-04,1.0,423110,Black or African American,Not Hispanic or Latino,,8749.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,,
1785279001,05/13/2021,0405,PPP,BRENDA JACKSON,3814 Redan Rd Apt 6203,Decatur,GA,30032-2466,03/22/2022,Paid in Full,60,100,7825.0,7825.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Decatur,DEKALB,GA,30032-2466,GA-04,1.0,722320,Black or African American,Not Hispanic or Latino,,7822.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,7860.21,11/02/2021
9414708904,05/12/2021,0405,PPP,CALVIN MILLER,1600 Pin Oak Ln SE,Conyers,GA,30094-2569,03/22/2022,Paid in Full,60,100,7592.0,7592.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Conyers,ROCKDALE,GA,30094-2569,GA-04,1.0,713940,Black or African American,Not Hispanic or Latino,,7592.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,7636.08,12/14/2021
9529358906,05/12/2021,0405,PPP,JOSEPH NEWMAN,4279 Wyndham Park Cir,Decatur,GA,30034-5450,04/23/2022,Paid in Full,60,100,6250.0,6250.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Decatur,DEKALB,GA,30034-5450,GA-04,1.0,811118,Black or African American,Not Hispanic or Latino,1.0,6245.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,6300.17,03/17/2022
4100709001,05/20/2021,0405,PPP,TERRENCE GREEN,160 Spring Lake Ter,Covington,GA,30016-1371,03/22/2022,Paid in Full,60,100,2377.0,2377.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Y,Existing or more than 2 years old,Covington,NEWTON,GA,30016-1371,GA-04,1.0,425120,Black or African American,Not Hispanic or Latino,,2375.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Veteran,,2393.04,02/03/2022
1643388901,04/26/2021,0405,PPP,PATRICK GRIER,4507 Mossey Dr,Lithonia,GA,30038-7724,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-7724,GA-04,1.0,531110,Unanswered,Unknown/NotStated,1.0,20828.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20966.83,12/23/2021
4785169007,05/20/2021,0405,PPP,DEVIN JOHNSON,4811 Bexley Dr,Stone Mountain,GA,30083-5545,12/17/2022,Charged Off,32,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30083-5545,GA-04,1.0,812111,Unanswered,Unknown/NotStated,,20832.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Unanswered,Unanswered,,,
9103838900,05/12/2021,0405,PPP,COREY ELDER,5090 Salem Rd,Lithonia,GA,30038-2747,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-2747,GA-04,1.0,492210,Unanswered,Unknown/NotStated,1.0,20828.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Unanswered,Unanswered,,20951.21,12/14/2021
9146108904,05/12/2021,0405,PPP,I&G ENTERPRISE INC.,1038,lithonia,GA,30058,03/22/2022,Paid in Full,60,100,20832.0,20832.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Y,Existing or more than 2 years old,lithonia,DEKALB,GA,30058,GA-04,1.0,484230,Black or African American,Not Hispanic or Latino,,20830.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20918.22,10/14/2021
8551448802,04/22/2021,0405,PPP,VALERIE JONES,6415 Daisy Ln,Lithonia,GA,30038-6217,,Exemption 4,60,100,20415.0,20415.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Lithonia,DEKALB,GA,30038-6217,GA-04,1.0,611511,Black or African American,Not Hispanic or Latino,1.0,20412.0,,,,,,Independent Contractors,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,,
1468179002,05/13/2021,0405,PPP,BRANDON JOHNSON,6234 Greenock Dr,Stone Mountain,GA,30087-6093,,Exemption 4,60,100,20312.0,20312.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,N,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30087-6093,GA-04,1.0,448110,Black or African American,Not Hispanic or Latino,1.0,20309.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,,
1663699000,05/13/2021,0405,PPP,PAMELA WHITE,4963 Green Bark Cir E,Stone Mountain,GA,30083-1568,03/19/2022,Paid in Full,60,100,20312.0,20312.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30083-1568,GA-04,1.0,722320,Black or African American,Not Hispanic or Latino,1.0,20309.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Female Owned,Non-Veteran,,20376.89,09/14/2021
1562318900,04/26/2021,0405,PPP,FATOUMA GBADAMASSI,540 Old Front St Apt 4,Stone Mountain,GA,30083-3311,03/22/2022,Paid in Full,60,100,20062.0,20062.0,0.0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Stone Mountain,DEKALB,GA,30083-3311,GA-04,1.0,812112,Black or African American,Not Hispanic or Latino,1.0,20058.0,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20161.2,10/29/2021
